avg_pnl_pct,close_pending_events,entry_candidates,entry_rejections,inst_id,losses,market_risk_score,order_rejected_events,realized_pnl,stop_errors,stop_rejects,trades_count,wins
0.0,0,0,348,2Z-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.23895,0,8,242,AAVE-USDT-SWAP,1,8.75,0,-12.2704,4,0,1,0
0.0,0,4,219,ACT-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,339,ARB-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,4,132,AUCTION-USDT-SWAP,0,2.25,0,0,1,0,0,0
-0.288858,0,4,193,AVAX-USDT-SWAP,1,8.75,0,-32.2492,3,1,1,0
0.0,0,0,334,BCH-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,2,199,BTC-USDT-SWAP,0,9.0,0,0,4,0,0,0
0.0,0,2,300,CFX-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,4,119,CHZ-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,18,319,COMP-USDT-SWAP,0,0.0,0,0.0,0,0,5,0
0.0,0,15,260,CRV-USDT-SWAP,0,10.25,0,0.0,5,0,1,0
0.0,0,2,265,DOGE-USDT-SWAP,0,2.25,0,0,1,0,0,0
0.069638,0,4,307,DOT-USDT-SWAP,0,0.0,0,2.0521,0,0,1,1
-0.27911,0,14,305,ENA-USDT-SWAP,2,8.0,0,-22.579,4,0,3,1
0.0,0,0,220,ETH-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.105634,0,6,324,FLOKI-USDT-SWAP,1,0.0,0,-3.111,0,0,1,0
0.0,0,0,293,HOME-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,279,ICP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,305,IMX-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,4,295,INJ-USDT-SWAP,0,0.0,0,0.0,0,0,1,0
0.0,0,2,49,JUP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,2,136,LINEA-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,289,LQTY-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,310,LTC-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,4,129,NEAR-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,4,302,OP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,6,147,PEPE-USDT-SWAP,0,6.25,0,0,3,0,0,0
0.0,0,1,69,RESOLV-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,2,139,SOL-USDT-SWAP,0,6.75,0,0,3,0,0,0
0.0,0,2,266,SUI-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,256,TON-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,4,23,TRX-USDT-SWAP,0,2.25,0,0,1,0,0,0
0.0,0,2,226,XLM-USDT-SWAP,0,4.5,0,0,2,0,0,0
0.0,0,0,231,XRP-USDT-SWAP,0,0.0,0,0,0,0,0,0
