duration_sec,early_exit_flag,early_exit_gap_pct,entry_quality,entry_type,exit_efficiency,exit_reason,inst_id,last_stop_move_reason,mae_pct,mae_r,market_risk_score,mfe_pct,mfe_r,pyramid_effect_label,pyramid_effect_score,realized_pnl,realized_pnl_pct,side,stop_efficiency,stop_errors_for_symbol,stop_move_count,stop_rejects_for_symbol,trade_id,trend_capture_ratio,trend_strength_r,unit_add_count,units
3453,False,0.352606,normal,Turtle 55,-1.20288,канальный_выход_20_свечей,AVAX-USDT-SWAP,pre_close:Канальный выход 20 свечей,1.012578,3.723591,8.75,0.352606,1.296652,hurt,-0.072214,-32.24919999999979,-0.2888576777516583,short,-0.091525,3,1,1,20260322_142132_AVAX-USDT-SWAP_short,-0.819208,1.296652,3,4
1334,False,0.065588,weak,Turtle 55,-5.666051,stopout_cooldown,AAVE-USDT-SWAP,pre_close:ATR стоп 2.0N,1.57391,6.292104,8.75,0.065588,0.262203,hurt,-0.119475,-12.27039999999974,-0.23895031981687964,short,-1.785921,4,2,0,20260322_145549_AAVE-USDT-SWAP_short,-3.643202,0.262203,1,2
69,False,0.745871,strong,Turtle 20,0.0,ошибка:_первичный_стоп_не_подтверждён_на_бирже,COMP-USDT-SWAP,pre_close:Ошибка: первичный стоп не подтверждён на бирже,0.426212,2.424242,0.0,0.745871,4.242424,no_pyramid,0.0,0.0,0.0,long,0.2,0,0,0,20260322_151528_COMP-USDT-SWAP_long,0.0,4.242424,0,1
69,False,0.16,normal,Turtle 55,0.0,ошибка:_первичный_стоп_не_подтверждён_на_бирже,COMP-USDT-SWAP,pre_close:Ошибка: первичный стоп не подтверждён на бирже,0.853333,5.925926,0.0,0.16,1.111111,no_pyramid,0.0,0.0,0.0,short,0.2,0,0,0,20260322_143934_COMP-USDT-SWAP_short,0.0,1.111111,0,1
66,False,0.106724,weak,Turtle 55,0.0,ошибка:_первичный_стоп_не_подтверждён_на_бирже,COMP-USDT-SWAP,pre_close:Ошибка: первичный стоп не подтверждён на бирже,0.90715,6.296296,0.0,0.106724,0.740741,no_pyramid,0.0,0.0,0.0,short,0.2,0,0,0,20260322_143813_COMP-USDT-SWAP_short,0.0,0.740741,0,1
66,False,0.106724,weak,Turtle 55,0.0,ошибка:_первичный_стоп_не_подтверждён_на_бирже,COMP-USDT-SWAP,pre_close:Ошибка: первичный стоп не подтверждён на бирже,0.90715,6.296296,0.0,0.106724,0.740741,no_pyramid,0.0,0.0,0.0,short,0.2,0,0,0,20260322_143651_COMP-USDT-SWAP_short,0.0,0.740741,0,1
68,False,0.106724,weak,Turtle 55,0.0,ошибка:_первичный_стоп_не_подтверждён_на_бирже,COMP-USDT-SWAP,pre_close:Ошибка: первичный стоп не подтверждён на бирже,0.90715,6.296296,0.0,0.106724,0.740741,no_pyramid,0.0,0.0,0.0,short,0.2,0,0,0,20260322_143529_COMP-USDT-SWAP_short,0.0,0.740741,0,1
84,False,0.04531,weak,Turtle 55,0.0,ошибка:_первичный_стоп_не_подтверждён_на_бирже,CRV-USDT-SWAP,closed_candle_no_change_reconcile,1.721794,7.916667,10.25,0.04531,0.208333,no_pyramid,0.0,0.0,0.0,short,0.2,5,0,0,20260322_143028_CRV-USDT-SWAP_short,0.0,0.208333,0,1
206,False,0.145313,weak,Turtle 55,0.0,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ENA-USDT-SWAP,initial_turtle_stop,1.384772,6.41303,8.0,0.157592,0.729827,neutral,0.006139,0.6620000000208668,0.012278873623326155,short,0.24675,4,0,0,20260322_142445_ENA-USDT-SWAP_short,0.077916,0.729827,1,2
95,False,0.075928,weak,Turtle 55,0.0,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ENA-USDT-SWAP,initial_turtle_stop,1.363308,6.314963,8.0,0.075928,0.351704,no_pyramid,-0.438085,-11.752999999994639,-0.43808495038583073,short,-3.261845,4,0,0,20260322_142248_ENA-USDT-SWAP_short,-5.769742,0.351704,0,1
53,False,0.0,unknown,Turtle 55,0.0,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ENA-USDT-SWAP,initial_turtle_stop,1.440329,6.666667,8.0,0.0,0.0,no_pyramid,-0.411523,-11.48800000000033,-0.4115226337448678,short,0.2,4,0,0,20260322_142135_ENA-USDT-SWAP_short,0.0,0.0,0,1
164,False,0.0,weak,Turtle 55,0.0,ошибка:_первичный_стоп_не_подтверждён_на_бирже,DOT-USDT-SWAP,pre_close:Ошибка: первичный стоп не подтверждён на бирже,1.671309,9.230769,0.0,0.069638,0.384615,no_pyramid,0.069638,2.0520999999997738,0.06963788300834887,short,0.799999,0,0,0,20260322_140526_DOT-USDT-SWAP_short,0.999998,0.384615,0,1
117,False,0.0,unknown,Turtle 55,0.0,ошибка:_первичный_стоп_не_подтверждён_на_бирже,INJ-USDT-SWAP,pre_close:Ошибка: первичный стоп не подтверждён на бирже,1.557211,5.974026,0.0,0.0,0.0,no_pyramid,0.0,0.0,0.0,short,0.2,0,0,0,20260322_140524_INJ-USDT-SWAP_short,0.0,0.0,0,1
71,False,0.0,unknown,Turtle 55,0.0,ошибка:_первичный_стоп_не_подтверждён_на_бирже,FLOKI-USDT-SWAP,initial_turtle_stop,1.443662,6.212121,0.0,0.0,0.0,no_pyramid,-0.105634,-3.1110000000001454,-0.10563380281690635,short,0.2,0,0,0,20260322_140520_FLOKI-USDT-SWAP_short,0.0,0.0,0,1
