cooldown_blocked,cooldown_expired,cooldown_required_seconds,event,final_decision_allow_true_false,final_reason,inst_id,last_exit_reason,last_trade_pnl,price,recent_stopout_present,recent_trade_penalty,recovery_atr_actual,recovery_atr_required,recovery_blocked,seconds_since_last_close,side,timeframe,ts
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,long,5m,2026-03-22 13:36:11
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,short,5m,2026-03-22 13:36:11
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,long,5m,2026-03-22 13:36:18
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,short,5m,2026-03-22 13:36:18
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,long,5m,2026-03-22 13:36:26
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,short,5m,2026-03-22 13:36:26
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,long,5m,2026-03-22 13:36:26
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,short,5m,2026-03-22 13:36:26
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,long,5m,2026-03-22 13:36:33
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,short,5m,2026-03-22 13:36:33
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,long,5m,2026-03-22 13:36:33
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,short,5m,2026-03-22 13:36:33
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,long,5m,2026-03-22 13:36:42
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,short,5m,2026-03-22 13:36:42
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,long,5m,2026-03-22 13:36:42
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,short,5m,2026-03-22 13:36:42
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,long,5m,2026-03-22 13:36:42
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,short,5m,2026-03-22 13:36:42
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,long,5m,2026-03-22 13:36:49
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,short,5m,2026-03-22 13:36:49
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,long,5m,2026-03-22 13:36:49
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,short,5m,2026-03-22 13:36:49
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,long,5m,2026-03-22 13:36:49
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,short,5m,2026-03-22 13:36:49
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,long,5m,2026-03-22 13:36:57
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,short,5m,2026-03-22 13:36:57
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,long,5m,2026-03-22 13:36:57
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,short,5m,2026-03-22 13:36:57
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,long,5m,2026-03-22 13:36:57
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,short,5m,2026-03-22 13:36:57
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,long,5m,2026-03-22 13:37:04
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,short,5m,2026-03-22 13:37:04
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,long,5m,2026-03-22 13:37:04
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,short,5m,2026-03-22 13:37:04
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,long,5m,2026-03-22 13:37:05
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,short,5m,2026-03-22 13:37:05
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,long,5m,2026-03-22 13:37:13
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,short,5m,2026-03-22 13:37:13
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,long,5m,2026-03-22 13:37:13
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,short,5m,2026-03-22 13:37:13
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,long,5m,2026-03-22 13:37:13
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,short,5m,2026-03-22 13:37:13
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0939,False,,,,False,,long,5m,2026-03-22 13:37:13
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0939,False,,,,False,,short,5m,2026-03-22 13:37:13
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,long,5m,2026-03-22 13:37:20
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,short,5m,2026-03-22 13:37:20
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,long,5m,2026-03-22 13:37:20
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,short,5m,2026-03-22 13:37:20
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,long,5m,2026-03-22 13:37:20
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,short,5m,2026-03-22 13:37:20
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0939,False,,,,False,,long,5m,2026-03-22 13:37:20
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0939,False,,,,False,,short,5m,2026-03-22 13:37:20
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,long,5m,2026-03-22 13:37:28
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,short,5m,2026-03-22 13:37:28
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,long,5m,2026-03-22 13:37:28
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,short,5m,2026-03-22 13:37:28
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,long,5m,2026-03-22 13:37:29
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,short,5m,2026-03-22 13:37:29
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0939,False,,,,False,,long,5m,2026-03-22 13:37:29
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0939,False,,,,False,,short,5m,2026-03-22 13:37:29
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,long,5m,2026-03-22 13:37:35
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,short,5m,2026-03-22 13:37:35
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,long,5m,2026-03-22 13:37:36
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,short,5m,2026-03-22 13:37:36
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,long,5m,2026-03-22 13:37:36
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,short,5m,2026-03-22 13:37:36
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0939,False,,,,False,,long,5m,2026-03-22 13:37:36
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0939,False,,,,False,,short,5m,2026-03-22 13:37:36
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,long,5m,2026-03-22 13:37:45
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,short,5m,2026-03-22 13:37:45
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,long,5m,2026-03-22 13:37:45
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,short,5m,2026-03-22 13:37:45
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,long,5m,2026-03-22 13:37:45
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,short,5m,2026-03-22 13:37:45
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0939,False,,,,False,,long,5m,2026-03-22 13:37:45
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0939,False,,,,False,,short,5m,2026-03-22 13:37:45
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.678,False,,,,False,,long,5m,2026-03-22 13:37:45
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.678,False,,,,False,,short,5m,2026-03-22 13:37:45
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,long,5m,2026-03-22 13:37:52
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,short,5m,2026-03-22 13:37:52
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,long,5m,2026-03-22 13:37:52
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,short,5m,2026-03-22 13:37:52
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,long,5m,2026-03-22 13:37:52
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,short,5m,2026-03-22 13:37:52
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0939,False,,,,False,,long,5m,2026-03-22 13:37:52
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0939,False,,,,False,,short,5m,2026-03-22 13:37:52
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.678,False,,,,False,,long,5m,2026-03-22 13:37:52
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.678,False,,,,False,,short,5m,2026-03-22 13:37:52
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,long,5m,2026-03-22 13:38:00
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,short,5m,2026-03-22 13:38:00
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,long,5m,2026-03-22 13:38:00
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,short,5m,2026-03-22 13:38:00
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,long,5m,2026-03-22 13:38:00
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,short,5m,2026-03-22 13:38:00
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0939,False,,,,False,,long,5m,2026-03-22 13:38:01
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0939,False,,,,False,,short,5m,2026-03-22 13:38:01
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.678,False,,,,False,,long,5m,2026-03-22 13:38:01
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.678,False,,,,False,,short,5m,2026-03-22 13:38:01
False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.107,False,,,,False,,long,5m,2026-03-22 13:38:01
False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.107,False,,,,False,,short,5m,2026-03-22 13:38:01
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,long,5m,2026-03-22 13:38:08
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,short,5m,2026-03-22 13:38:08
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,long,5m,2026-03-22 13:38:08
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,short,5m,2026-03-22 13:38:08
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,long,5m,2026-03-22 13:38:08
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,short,5m,2026-03-22 13:38:08
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0939,False,,,,False,,long,5m,2026-03-22 13:38:08
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0939,False,,,,False,,short,5m,2026-03-22 13:38:08
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.678,False,,,,False,,long,5m,2026-03-22 13:38:08
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.678,False,,,,False,,short,5m,2026-03-22 13:38:08
False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.107,False,,,,False,,long,5m,2026-03-22 13:38:08
False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.107,False,,,,False,,short,5m,2026-03-22 13:38:08
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,long,5m,2026-03-22 13:38:16
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,short,5m,2026-03-22 13:38:16
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,long,5m,2026-03-22 13:38:16
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,short,5m,2026-03-22 13:38:16
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,long,5m,2026-03-22 13:38:16
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,short,5m,2026-03-22 13:38:16
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0939,False,,,,False,,long,5m,2026-03-22 13:38:16
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0939,False,,,,False,,short,5m,2026-03-22 13:38:16
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.678,False,,,,False,,long,5m,2026-03-22 13:38:16
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.678,False,,,,False,,short,5m,2026-03-22 13:38:16
False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.107,False,,,,False,,long,5m,2026-03-22 13:38:16
False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.107,False,,,,False,,short,5m,2026-03-22 13:38:16
False,,,reentry_check,True,ok,BCH-USDT-SWAP,,,466.2,False,,,,False,,long,5m,2026-03-22 13:38:17
False,,,reentry_check,True,ok,BCH-USDT-SWAP,,,466.2,False,,,,False,,short,5m,2026-03-22 13:38:17
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,long,5m,2026-03-22 13:38:23
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0735,False,,,,False,,short,5m,2026-03-22 13:38:23
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,long,5m,2026-03-22 13:38:24
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.4,False,,,,False,,short,5m,2026-03-22 13:38:24
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,long,5m,2026-03-22 13:38:24
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,short,5m,2026-03-22 13:38:24
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0939,False,,,,False,,long,5m,2026-03-22 13:38:24
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0939,False,,,,False,,short,5m,2026-03-22 13:38:24
