details,event_type,inst_id,reason_code,timestamp
,filter_diagnostics,,unknown,2026-03-24 20:40:19
"{""ts"": ""2026-03-24 20:40:19"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 109, ""blacklist_count"": 0, ""blocked_count"": 0, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 0, ""execution_watchlist_count"": 0, ""open_positions_count"": 0, ""available_after_bans_count"": 109, ""trade_ready_count"": 4, ""scanner_total"": 109, ""scanner_scanned"": 12, ""scanner_ready"": 12, ""scanner_pending"": 97, ""scanner_failed"": 0, ""scanner_allowed"": 6, ""scanner_blocked"": 6, ""scanner_dead"": 3, ""scanner_saw"": 0, ""scanner_ripping"": 3, ""scanner_status_text"": ""SCANNING"", ""scanner_safe"": 6, ""scanner_caution"": 0, ""scanner_risky"": 6, ""scanner_blacklist"": 6, ""scanner_exec_watch"": 3, ""scanner_admitted"": 6, ""signal_funnel"": {""cycle_id"": 2, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-24 20:40:19
,filter_diagnostics,,unknown,2026-03-24 20:56:20
"{""ts"": ""2026-03-24 20:56:20"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 109, ""blacklist_count"": 3, ""blocked_count"": 3, ""temp_blocked_count"": 2, ""illiquid_count"": 0, ""stopout_cooldown_count"": 2, ""hard_blocked_unique_count"": 5, ""execution_watchlist_count"": 0, ""open_positions_count"": 12, ""available_after_bans_count"": 104, ""trade_ready_count"": 13, ""scanner_total"": 109, ""scanner_scanned"": 109, ""scanner_ready"": 109, ""scanner_pending"": 0, ""scanner_failed"": 0, ""scanner_allowed"": 64, ""scanner_blocked"": 45, ""scanner_dead"": 18, ""scanner_saw"": 0, ""scanner_ripping"": 27, ""scanner_status_text"": ""READY"", ""scanner_safe"": 64, ""scanner_caution"": 0, ""scanner_risky"": 45, ""scanner_blacklist"": 45, ""scanner_exec_watch"": 27, ""scanner_admitted"": 64, ""signal_funnel"": {""cycle_id"": 7, ""instruments_scanned"": 19, ""prefilter_skipped"": 90, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 18, ""other_rejected"": 0, ""candidates"": 2, ""ranked_candidates"": 2, ""orders_sent"": 1, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 1}}",filter_diagnostics,,,2026-03-24 20:56:20
,filter_diagnostics,,unknown,2026-03-24 21:13:10
"{""ts"": ""2026-03-24 21:13:10"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 109, ""blacklist_count"": 3, ""blocked_count"": 3, ""temp_blocked_count"": 5, ""illiquid_count"": 0, ""stopout_cooldown_count"": 2, ""hard_blocked_unique_count"": 8, ""execution_watchlist_count"": 0, ""open_positions_count"": 5, ""available_after_bans_count"": 101, ""trade_ready_count"": 15, ""scanner_total"": 109, ""scanner_scanned"": 109, ""scanner_ready"": 109, ""scanner_pending"": 0, ""scanner_failed"": 1, ""scanner_allowed"": 63, ""scanner_blocked"": 45, ""scanner_dead"": 18, ""scanner_saw"": 0, ""scanner_ripping"": 27, ""scanner_status_text"": ""READY"", ""scanner_safe"": 63, ""scanner_caution"": 0, ""scanner_risky"": 45, ""scanner_blacklist"": 45, ""scanner_exec_watch"": 27, ""scanner_admitted"": 63, ""signal_funnel"": {""cycle_id"": 13, ""instruments_scanned"": 27, ""prefilter_skipped"": 82, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 27, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-24 21:13:10
,filter_diagnostics,,unknown,2026-03-24 21:28:37
"{""ts"": ""2026-03-24 21:28:37"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 109, ""blacklist_count"": 4, ""blocked_count"": 4, ""temp_blocked_count"": 7, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 11, ""execution_watchlist_count"": 0, ""open_positions_count"": 3, ""available_after_bans_count"": 98, ""trade_ready_count"": 15, ""scanner_total"": 109, ""scanner_scanned"": 109, ""scanner_ready"": 109, ""scanner_pending"": 0, ""scanner_failed"": 2, ""scanner_allowed"": 59, ""scanner_blocked"": 48, ""scanner_dead"": 18, ""scanner_saw"": 0, ""scanner_ripping"": 30, ""scanner_status_text"": ""READY"", ""scanner_safe"": 59, ""scanner_caution"": 0, ""scanner_risky"": 48, ""scanner_blacklist"": 48, ""scanner_exec_watch"": 30, ""scanner_admitted"": 59, ""signal_funnel"": {""cycle_id"": 19, ""instruments_scanned"": 23, ""prefilter_skipped"": 86, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 23, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-24 21:28:37
,filter_diagnostics,,unknown,2026-03-24 21:45:01
"{""ts"": ""2026-03-24 21:45:01"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 109, ""blacklist_count"": 4, ""blocked_count"": 4, ""temp_blocked_count"": 9, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 13, ""execution_watchlist_count"": 0, ""open_positions_count"": 7, ""available_after_bans_count"": 96, ""trade_ready_count"": 14, ""scanner_total"": 109, ""scanner_scanned"": 109, ""scanner_ready"": 109, ""scanner_pending"": 0, ""scanner_failed"": 0, ""scanner_allowed"": 65, ""scanner_blocked"": 44, ""scanner_dead"": 18, ""scanner_saw"": 0, ""scanner_ripping"": 26, ""scanner_status_text"": ""READY"", ""scanner_safe"": 65, ""scanner_caution"": 0, ""scanner_risky"": 44, ""scanner_blacklist"": 44, ""scanner_exec_watch"": 26, ""scanner_admitted"": 65, ""signal_funnel"": {""cycle_id"": 25, ""instruments_scanned"": 18, ""prefilter_skipped"": 91, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 17, ""other_rejected"": 0, ""candidates"": 1, ""ranked_candidates"": 1, ""orders_sent"": 1, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 1}}",filter_diagnostics,,,2026-03-24 21:45:01
