action,inst_id,latency_ms,price,qty,response_code,response_message,side,success,timestamp,trade_id
position_opened,AVAX-USDT-SWAP,0.0,9.355,305.5,,,short,True,2026-03-24 20:46:43,20260324_204642_AVAX-USDT-SWAP_short
OPEN,AVAX-USDT-SWAP,0.0,9.355,305.5,,Первичный вход,short,True,2026-03-24 20:46:43,20260324_204642_AVAX-USDT-SWAP_short
position_opened,GMT-USDT-SWAP,0.0,0.01036,272731.0,,,short,True,2026-03-24 20:46:45,20260324_204644_GMT-USDT-SWAP_short
OPEN,GMT-USDT-SWAP,0.0,0.01036,272731.0,,Первичный вход,short,True,2026-03-24 20:46:45,20260324_204644_GMT-USDT-SWAP_short
position_opened,LINK-USDT-SWAP,0.0,9.015,311.22,,,short,True,2026-03-24 20:46:47,20260324_204646_LINK-USDT-SWAP_short
OPEN,LINK-USDT-SWAP,0.0,9.015,311.22,,Первичный вход,short,True,2026-03-24 20:46:47,20260324_204646_LINK-USDT-SWAP_short
position_opened,IMX-USDT-SWAP,0.0,0.1508,18585.0,,,short,True,2026-03-24 20:46:49,20260324_204648_IMX-USDT-SWAP_short
OPEN,IMX-USDT-SWAP,0.0,0.1508,18585.0,,Первичный вход,short,True,2026-03-24 20:46:49,20260324_204648_IMX-USDT-SWAP_short
position_opened,ARB-USDT-SWAP,0.0,0.0947,2924.9,,,short,True,2026-03-24 20:46:51,20260324_204650_ARB-USDT-SWAP_short
OPEN,ARB-USDT-SWAP,0.0,0.0947,2924.9,,Первичный вход,short,True,2026-03-24 20:46:51,20260324_204650_ARB-USDT-SWAP_short
position_opened,DOGE-USDT-SWAP,0.0,0.09245,29.61,,,short,True,2026-03-24 20:46:52,20260324_204651_DOGE-USDT-SWAP_short
OPEN,DOGE-USDT-SWAP,0.0,0.09245,29.61,,Первичный вход,short,True,2026-03-24 20:46:52,20260324_204651_DOGE-USDT-SWAP_short
position_opened,FIL-USDT-SWAP,0.0,0.902,29996.0,,,short,True,2026-03-24 20:46:55,20260324_204654_FIL-USDT-SWAP_short
OPEN,FIL-USDT-SWAP,0.0,0.902,29996.0,,Первичный вход,short,True,2026-03-24 20:46:55,20260324_204654_FIL-USDT-SWAP_short
position_opened,INJ-USDT-SWAP,0.0,2.987,8952.0,,,short,True,2026-03-24 20:46:56,20260324_204655_INJ-USDT-SWAP_short
OPEN,INJ-USDT-SWAP,0.0,2.987,8952.0,,Первичный вход,short,True,2026-03-24 20:46:56,20260324_204655_INJ-USDT-SWAP_short
position_opened,ICP-USDT-SWAP,0.0,2.343,113328.3,,,short,True,2026-03-24 20:46:58,20260324_204657_ICP-USDT-SWAP_short
OPEN,ICP-USDT-SWAP,0.0,2.343,113328.3,,Первичный вход,short,True,2026-03-24 20:46:58,20260324_204657_ICP-USDT-SWAP_short
position_opened,KSM-USDT-SWAP,0.0,4.353,6057.0,,,short,True,2026-03-24 20:47:00,20260324_204659_KSM-USDT-SWAP_short
OPEN,KSM-USDT-SWAP,0.0,4.353,6057.0,,Первичный вход,short,True,2026-03-24 20:47:00,20260324_204659_KSM-USDT-SWAP_short
OPEN,COMP-USDT-SWAP,0.0,19.04,1368.6,,Первичный вход,short,True,2026-03-24 20:47:01,20260324_204700_COMP-USDT-SWAP_short
position_opened,COMP-USDT-SWAP,0.0,19.04,1368.6,,,short,True,2026-03-24 20:47:02,20260324_204700_COMP-USDT-SWAP_short
position_opened,TSLA-USDT-SWAP,0.0,380.0,677.0,,,short,True,2026-03-24 20:47:04,20260324_204702_TSLA-USDT-SWAP_short
OPEN,TSLA-USDT-SWAP,0.0,380.0,677.0,,Первичный вход,short,True,2026-03-24 20:47:04,20260324_204702_TSLA-USDT-SWAP_short
position_opened,LTC-USDT-SWAP,0.0,55.35,45.9,,,short,True,2026-03-24 20:47:05,20260324_204704_LTC-USDT-SWAP_short
OPEN,LTC-USDT-SWAP,0.0,55.35,45.9,,Первичный вход,short,True,2026-03-24 20:47:05,20260324_204704_LTC-USDT-SWAP_short
position_opened,SOL-USDT-SWAP,0.0,88.83,28.54,,,short,True,2026-03-24 20:50:06,20260324_205005_SOL-USDT-SWAP_short
OPEN,SOL-USDT-SWAP,0.0,88.83,28.54,,Первичный вход,short,True,2026-03-24 20:50:06,20260324_205005_SOL-USDT-SWAP_short
position_closed,GMT-USDT-SWAP,0.0,0.0,272731.0,аварийное_закрытие:_биржевой_стоп_не_подтверждён,Аварийное закрытие: биржевой стоп не подтверждён,short,True,2026-03-24 20:50:22,20260324_204644_GMT-USDT-SWAP_short
CLOSE,GMT-USDT-SWAP,0.0,0.01038,272731.0,,Аварийное закрытие: биржевой стоп не подтверждён,short,True,2026-03-24 20:50:22,20260324_204644_GMT-USDT-SWAP_short
position_closed,ARB-USDT-SWAP,0.0,0.0,2924.9,аварийное_закрытие:_биржевой_стоп_не_подтверждён,Аварийное закрытие: биржевой стоп не подтверждён,short,True,2026-03-24 20:50:45,20260324_204650_ARB-USDT-SWAP_short
CLOSE,ARB-USDT-SWAP,0.0,0.0948,2924.9,,Аварийное закрытие: биржевой стоп не подтверждён,short,True,2026-03-24 20:50:45,20260324_204650_ARB-USDT-SWAP_short
position_opened,AUCTION-USDT-SWAP,0.0,4.669,5570.6,,,short,True,2026-03-24 20:53:29,20260324_205328_AUCTION-USDT-SWAP_short
OPEN,AUCTION-USDT-SWAP,0.0,4.669,5570.6,,Первичный вход,short,True,2026-03-24 20:53:29,20260324_205328_AUCTION-USDT-SWAP_short
position_opened,MAGIC-USDT-SWAP,0.0,0.05963,43541.0,,,short,True,2026-03-24 20:56:20,20260324_205618_MAGIC-USDT-SWAP_short
OPEN,MAGIC-USDT-SWAP,0.0,0.05963,43541.0,,Первичный вход,short,True,2026-03-24 20:56:20,20260324_205618_MAGIC-USDT-SWAP_short
position_opened,MAGIC-USDT-SWAP,0.0,0.05989,44657.0,,,short,True,2026-03-24 20:59:22,20260324_205920_MAGIC-USDT-SWAP_short
OPEN,MAGIC-USDT-SWAP,0.0,0.05989,44657.0,,Первичный вход,short,True,2026-03-24 20:59:22,20260324_205920_MAGIC-USDT-SWAP_short
position_opened,KSM-USDT-SWAP,0.0,4.384,6315.0,,,long,True,2026-03-24 21:36:42,20260324_213640_KSM-USDT-SWAP_long
OPEN,KSM-USDT-SWAP,0.0,4.384,6315.0,,Первичный вход,long,True,2026-03-24 21:36:42,20260324_213640_KSM-USDT-SWAP_long
position_opened,SUI-USDT-SWAP,0.0,0.93655,3005.0,,,long,True,2026-03-24 21:41:57,20260324_214155_SUI-USDT-SWAP_long
OPEN,SUI-USDT-SWAP,0.0,0.93655,3005.0,,Первичный вход,long,True,2026-03-24 21:41:57,20260324_214155_SUI-USDT-SWAP_long
position_opened,DOT-USDT-SWAP,0.0,1.378,2028.1,,,long,True,2026-03-24 21:41:59,20260324_214157_DOT-USDT-SWAP_long
OPEN,DOT-USDT-SWAP,0.0,1.378,2028.1,,Первичный вход,long,True,2026-03-24 21:41:59,20260324_214157_DOT-USDT-SWAP_long
position_opened,NEAR-USDT-SWAP,0.0,1.2911,213.9,,,long,True,2026-03-24 21:42:01,20260324_214200_NEAR-USDT-SWAP_long
OPEN,NEAR-USDT-SWAP,0.0,1.2911,213.9,,Первичный вход,long,True,2026-03-24 21:42:01,20260324_214200_NEAR-USDT-SWAP_long
position_opened,IMX-USDT-SWAP,0.0,0.1526,17888.0,,,long,True,2026-03-24 21:42:04,20260324_214202_IMX-USDT-SWAP_long
OPEN,IMX-USDT-SWAP,0.0,0.1526,17888.0,,Первичный вход,long,True,2026-03-24 21:42:04,20260324_214202_IMX-USDT-SWAP_long
position_opened,FIL-USDT-SWAP,0.0,0.911,29614.0,,,long,True,2026-03-24 21:42:06,20260324_214205_FIL-USDT-SWAP_long
OPEN,FIL-USDT-SWAP,0.0,0.911,29614.0,,Первичный вход,long,True,2026-03-24 21:42:06,20260324_214205_FIL-USDT-SWAP_long
position_opened,AAVE-USDT-SWAP,0.0,109.07,242.5,,,long,True,2026-03-24 21:45:01,20260324_214459_AAVE-USDT-SWAP_long
OPEN,AAVE-USDT-SWAP,0.0,109.07,242.5,,Первичный вход,long,True,2026-03-24 21:45:01,20260324_214459_AAVE-USDT-SWAP_long
position_closed,IMX-USDT-SWAP,0.0,0.0,17888.0,аварийное_закрытие:_биржевой_стоп_не_подтверждён,Аварийное закрытие: биржевой стоп не подтверждён,long,True,2026-03-24 21:45:31,20260324_214202_IMX-USDT-SWAP_long
CLOSE,IMX-USDT-SWAP,0.0,0.1526,17888.0,,Аварийное закрытие: биржевой стоп не подтверждён,long,True,2026-03-24 21:45:31,20260324_214202_IMX-USDT-SWAP_long
position_closed,FIL-USDT-SWAP,0.0,0.0,29614.0,аварийное_закрытие:_биржевой_стоп_не_подтверждён,Аварийное закрытие: биржевой стоп не подтверждён,long,True,2026-03-24 21:45:50,20260324_214205_FIL-USDT-SWAP_long
CLOSE,FIL-USDT-SWAP,0.0,0.912,29614.0,,Аварийное закрытие: биржевой стоп не подтверждён,long,True,2026-03-24 21:45:50,20260324_214205_FIL-USDT-SWAP_long
