avg_pnl_pct,close_pending_events,entry_candidates,entry_rejections,inst_id,losses,market_risk_score,order_rejected_events,realized_pnl,stop_errors,stop_rejects,trades_count,wins
0.0,0,0,15,1INCH-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,2,17,AAVE-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,2,0,ACT-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,ALGO-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.211416,0,3,0,ARB-USDT-SWAP,1,10.0,0,-5.8498,5,0,1,0
0.0,0,0,24,ASTER-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,2,ATOM-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,4,18,AUCTION-USDT-SWAP,0,8.0,0,0,4,0,0,0
0.0,0,4,9,AVAX-USDT-SWAP,0,4.0,0,0,2,0,0,0
0.0,0,0,23,BCH-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,15,BNB-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,BOME-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,13,BTC-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,CELO-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,2,CFX-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,2,2,CHZ-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,1,2,COMP-USDT-SWAP,0,12.0,0,0,6,0,0,0
0.0,0,0,23,CRV-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,2,2,DOGE-USDT-SWAP,0,20.0,0,0,10,0,0,0
0.0,0,2,24,DOT-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,22,ETC-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,13,ETH-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,5,16,FIL-USDT-SWAP,0,14.0,0,0.0,7,0,1,0
-0.289853,0,3,2,GMT-USDT-SWAP,1,10.0,0,-8.18187,5,0,1,0
0.0,0,3,2,ICP-USDT-SWAP,0,60.0,0,0,30,0,0,0
-0.114262,0,5,20,IMX-USDT-SWAP,1,16.0,0,-3.1226,8,0,1,0
0.0,0,3,19,INJ-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,3,2,JUP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,5,5,KSM-USDT-SWAP,0,14.0,0,0,7,0,0,0
0.0,0,3,10,LINK-USDT-SWAP,0,6.0,0,0,3,0,0,0
0.0,0,0,23,LIT-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,5,LQTY-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,12,LRC-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,1,1,LTC-USDT-SWAP,0,28.0,0,0,14,0,0,0
0.0,0,8,11,MAGIC-USDT-SWAP,0,14.0,0,0,7,0,0,0
0.0,0,0,16,MET-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,13,MINA-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,2,20,NEAR-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,7,NEO-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,16,OP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,14,QTUM-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,RESOLV-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,SAND-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,2,1,SOL-USDT-SWAP,0,26.0,0,0,13,0,0,0
0.0,0,2,13,SUI-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,2,13,TON-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,1,2,TSLA-USDT-SWAP,0,6.0,0,0,3,0,0,0
0.0,0,0,19,XAG-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,10,XAU-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,2,XLM-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,17,XTZ-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,14,YFI-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,25,YGG-USDT-SWAP,0,0.0,0,0,0,0,0,0
