atr,block_reason,cycle_id,inst_id,price,reason,side,stage,system_name,ts
0.00010500000000000093,no_fresh_breakout,1,1INCH-USDT-SWAP,0.0954,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.001104999999999999,no_fresh_breakout,1,2Z-USDT-SWAP,0.079,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.30999999999999944,no_fresh_breakout,1,AAVE-USDT-SWAP,111.34,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.00010500000000000093,no_fresh_breakout,2,1INCH-USDT-SWAP,0.0954,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.001104999999999999,no_fresh_breakout,2,2Z-USDT-SWAP,0.079,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.30999999999999944,no_fresh_breakout,2,AAVE-USDT-SWAP,111.34,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
1.3499999999999884e-05,no_fresh_breakout,2,ACT-USDT-SWAP,0.01358,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.00010500000000000093,no_fresh_breakout,3,1INCH-USDT-SWAP,0.0954,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.001104999999999999,no_fresh_breakout,3,2Z-USDT-SWAP,0.079,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.30999999999999944,no_fresh_breakout,3,AAVE-USDT-SWAP,111.34,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
1.3499999999999884e-05,no_fresh_breakout,3,ACT-USDT-SWAP,0.01358,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0005949999999999997,no_fresh_breakout,3,ARB-USDT-SWAP,0.099,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0064800000000000135,no_fresh_breakout,3,ASTER-USDT-SWAP,0.6939,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
