current_price,error_code,error_msg,event,inst_id,requested_stop,response,side,trade_id,ts
0.0633,,initial_stop_verify_recover,STOP_MISSING,ENA-USDT-SWAP,0.0918,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260330_213112_ENA-USDT-SWAP_short,2026-03-30 21:31:59
0.0633,,initial_stop_verify_recover,STOP_MISSING,ENA-USDT-SWAP,0.0663,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260330_213232_ENA-USDT-SWAP_short,2026-03-30 21:33:09
0.0633,,initial_stop_verify_recover,STOP_MISSING,ENA-USDT-SWAP,0.0918,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260330_214052_ENA-USDT-SWAP_short,2026-03-30 21:41:34
0.0633,,initial_stop_verify_recover,STOP_MISSING,ENA-USDT-SWAP,0.0663,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260330_214150_ENA-USDT-SWAP_short,2026-03-30 21:43:06
0.1487,,health_restore,STOP_MISSING,THETA-USDT-SWAP,0.149,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260330_214946_THETA-USDT-SWAP_short,2026-03-30 22:55:40
0.0,,manage_cycle_reconcile,STOP_ERROR,ENA-USDT-SWAP,0.0635,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51302"", ""sMsg"": ""SL trigger price cannot be lower than the mark price "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260330_230719_ENA-USDT-SWAP_short,2026-03-30 23:07:41
0.0,,health_restore,STOP_ERROR,ENA-USDT-SWAP,0.0632,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51302"", ""sMsg"": ""SL trigger price cannot be lower than the mark price "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260330_230719_ENA-USDT-SWAP_short,2026-03-30 23:08:27
0.0,,manage_cycle_reconcile,STOP_ERROR,ENA-USDT-SWAP,0.0635,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51302"", ""sMsg"": ""SL trigger price cannot be lower than the mark price "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260330_230719_ENA-USDT-SWAP_short,2026-03-30 23:08:35
0.0,,manage_cycle_reconcile,STOP_ERROR,ENA-USDT-SWAP,0.0635,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51302"", ""sMsg"": ""SL trigger price cannot be lower than the mark price "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260330_230719_ENA-USDT-SWAP_short,2026-03-30 23:09:50
0.0,,health_restore,STOP_ERROR,ENA-USDT-SWAP,0.0632,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51302"", ""sMsg"": ""SL trigger price cannot be lower than the mark price "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260330_230719_ENA-USDT-SWAP_short,2026-03-30 23:10:36
0.0,,manage_cycle_reconcile,STOP_ERROR,ENA-USDT-SWAP,0.0635,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51302"", ""sMsg"": ""SL trigger price cannot be lower than the mark price "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260330_230719_ENA-USDT-SWAP_short,2026-03-30 23:10:40
0.0,,manage_cycle_reconcile,STOP_ERROR,ENA-USDT-SWAP,0.0635,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51302"", ""sMsg"": ""SL trigger price cannot be lower than the mark price "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260330_230719_ENA-USDT-SWAP_short,2026-03-30 23:11:38
0.0,,health_restore,STOP_ERROR,ENA-USDT-SWAP,0.0632,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51302"", ""sMsg"": ""SL trigger price cannot be lower than the mark price "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260330_230719_ENA-USDT-SWAP_short,2026-03-30 23:12:27
0.0,,manage_cycle_reconcile,STOP_ERROR,ENA-USDT-SWAP,0.0635,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51302"", ""sMsg"": ""SL trigger price cannot be lower than the mark price "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260330_230719_ENA-USDT-SWAP_short,2026-03-30 23:12:29
0.0,,manage_cycle_reconcile,STOP_ERROR,ENA-USDT-SWAP,0.0635,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51302"", ""sMsg"": ""SL trigger price cannot be lower than the mark price "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260330_230719_ENA-USDT-SWAP_short,2026-03-30 23:13:37
0.0,,health_restore,STOP_ERROR,ENA-USDT-SWAP,0.0632,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51302"", ""sMsg"": ""SL trigger price cannot be lower than the mark price "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260330_230719_ENA-USDT-SWAP_short,2026-03-30 23:14:26
0.0,,manage_cycle_reconcile,STOP_ERROR,ENA-USDT-SWAP,0.0635,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51302"", ""sMsg"": ""SL trigger price cannot be lower than the mark price "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260330_230719_ENA-USDT-SWAP_short,2026-03-30 23:15:54
0.0,,health_restore,STOP_ERROR,ENA-USDT-SWAP,0.0632,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51302"", ""sMsg"": ""SL trigger price cannot be lower than the mark price "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260330_230719_ENA-USDT-SWAP_short,2026-03-30 23:16:51
