duration_sec,early_exit_flag,early_exit_gap_pct,entry_quality,entry_type,exit_efficiency,exit_reason,inst_id,last_stop_move_reason,mae_pct,mae_r,market_risk_score,mfe_pct,mfe_r,pyramid_effect_label,pyramid_effect_score,realized_pnl,realized_pnl_pct,side,stop_efficiency,stop_errors_for_symbol,stop_move_count,stop_rejects_for_symbol,trade_id,trend_capture_ratio,trend_strength_r,unit_add_count,units
13561,False,0.920388,weak,Turtle 20,-1.347868,синхронизация:_позиция_отсутствует_на_бирже,DOT-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.766902,2.385646,5.5,0.920388,0.582898,hurt,-1.159865,-54.02079999999319,-3.4795957132938775,short,-1.868345,1,1,0,20260330_213542_DOT-USDT-SWAP_short,-3.780575,0.582898,2,3
13682,False,0.484432,weak,Turtle 20,-2.823404,синхронизация:_позиция_отсутствует_на_бирже,COMP-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,6.951641,3.511453,5.75,0.484432,0.244699,hurt,-2.097329,-99.84770000000013,-6.291988410930144,short,-7.39303,1,2,0,20260330_213543_COMP-USDT-SWAP_short,-12.988383,0.244699,2,3
14416,False,4.477863,strong,Turtle 20,-1.066778,синхронизация:_позиция_отсутствует_на_бирже,ADA-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.557476,2.1049,4.5,4.477863,2.649478,hurt,-0.654657,-56.055999999955674,-2.6186267438493593,short,0.049124,1,3,0,20260330_213544_ADA-USDT-SWAP_short,-0.584794,2.649478,2,4
9182,False,1.613536,weak,Turtle 20,-10.66781,синхронизация:_позиция_отсутствует_на_бирже,XTZ-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.356651,0.935215,9.0,1.613536,0.449556,no_pyramid,-5.447741,-25.812899999998695,-5.447741138242455,short,-1.625765,2,1,0,20260330_215141_XTZ-USDT-SWAP_short,-3.376275,0.449556,0,1
12903,False,2.515783,strong,Turtle 20,-0.444905,синхронизация:_позиция_отсутствует_на_бирже,BNB-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,1.507219,1.766735,4.25,2.515783,2.948955,hurt,-0.289542,-24.70199999999941,-1.158166041120071,short,0.123784,1,2,0,20260330_213543_BNB-USDT-SWAP_short,-0.46036,2.948955,2,4
10369,False,2.896678,normal,Turtle 20,-2.143567,синхронизация:_позиция_отсутствует_на_бирже,LINK-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.476271,1.867398,5.25,2.896678,1.55605,hurt,-2.770451,-53.889770000000205,-5.540902757835588,short,-0.747708,1,1,0,20260330_213541_LINK-USDT-SWAP_short,-1.912847,1.55605,1,2
9102,False,2.457647,weak,Turtle 20,-4.27907,синхронизация:_позиция_отсутствует_на_бирже,XLM-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.698401,0.937973,5.25,2.457647,0.623298,hurt,-2.743975,-52.39583999999945,-5.487950369840077,short,-0.939806,1,1,0,20260330_215057_XLM-USDT-SWAP_short,-2.23301,0.623298,1,2
8020,False,4.093142,normal,Turtle 20,-2.227273,синхронизация:_позиция_отсутствует_на_бирже,IOTA-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,1.910133,0.929204,12.0,4.093142,1.99115,no_pyramid,-4.456977,-20.384000000000178,-4.456976532654214,short,-0.253333,2,1,0,20260330_220125_IOTA-USDT-SWAP_short,-1.088889,1.99115,0,1
9811,False,1.700075,normal,Turtle 20,-1.827181,синхронизация:_позиция_отсутствует_на_бирже,1INCH-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.095043,3.266168,11.0,1.700075,1.794073,no_pyramid,-4.058267,-20.23419999998894,-4.058267431762825,short,-1.032267,2,1,0,20260330_213542_1INCH-USDT-SWAP_short,-2.387111,1.794073,0,1
9794,False,2.334152,normal,Turtle 20,-1.25,синхронизация:_позиция_отсутствует_на_бирже,FIL-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,5.773956,4.122807,5.5,2.334152,1.666667,hurt,-1.535627,-30.16200000000003,-3.0712530712530746,short,-0.389474,1,2,0,20260330_213541_FIL-USDT-SWAP_short,-1.31579,1.666667,1,2
5865,False,4.145408,normal,Turtle 20,0.0,синхронизация:_позиция_отсутствует_на_бирже,LDO-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.635204,0.926829,3.75,4.145408,1.056911,no_pyramid,-6.855867,-29.227100000000178,-6.855867346938818,short,-0.592308,1,1,0,20260330_223308_LDO-USDT-SWAP_short,-1.653846,1.056911,0,1
11620,False,3.908261,strong,Turtle 20,-1.0,синхронизация:_позиция_отсутствует_на_бирже,CRV-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.767845,2.539432,4.25,3.908261,2.634069,hurt,-1.082378,-91.16799999999543,-4.32951088228389,short,-0.26467,1,2,0,20260330_213543_CRV-USDT-SWAP_short,-1.107784,2.634069,1,4
9552,False,2.474449,normal,Turtle 20,-1.361702,синхронизация:_позиция_отсутствует_на_бирже,AXS-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,6.553703,4.284877,3.75,2.474449,1.617819,hurt,-1.434463,-28.70527999999983,-2.8689259458490057,short,-0.295652,1,1,0,20260330_213542_AXS-USDT-SWAP_short,-1.15942,1.617819,1,2
1789,False,0.0,unknown,Turtle 20,0.0,rotation_block,ENA-USDT-SWAP,manage_cycle_reconcile,41.971383,101.538462,74.0,0.0,0.0,no_pyramid,0.0,0.0,0.0,short,0.2,34,0,0,20260330_230719_ENA-USDT-SWAP_short,0.0,0.0,0,1
3956,False,0.404585,weak,Turtle 20,-0.444444,синхронизация:_позиция_отсутствует_на_бирже,THETA-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.84356,1.075472,3.75,0.404585,0.113208,no_pyramid,-1.348618,-6.480000000000185,-1.3486176668914747,short,-1.600002,1,1,0,20260330_214946_THETA-USDT-SWAP_short,-3.333336,0.113208,0,1
2460,False,2.06016,weak,Turtle 20,-4.142194,rotation_block,YFI-USDT-SWAP,atr_update,2.88613,0.943366,1.75,2.06016,0.673388,no_pyramid,-1.229544,-5.796999999999947,-1.2295440103368969,short,0.041908,0,1,0,20260330_215209_YFI-USDT-SWAP_short,-0.59682,0.673388,0,1
726,False,3.155853,strong,Turtle 20,0.0,sync_confirmed_close_after_stop_fault:_pending_recheck,MAGIC-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,2.803244,2.988722,9.0,3.155853,3.364662,no_pyramid,-2.115656,-10.484159999999877,-2.115655853314503,short,-0.202235,0,0,0,20260330_213542_MAGIC-USDT-SWAP_short,-0.670391,3.364662,0,1
78,False,0.0,unknown,Turtle 20,0.0,синхронизация:_позиция_отсутствует_на_бирже,ENA-USDT-SWAP,manage_cycle_reconcile,41.706161,8.8,74.0,0.0,0.0,no_pyramid,0.0,0.0,0.0,short,0.2,34,0,0,20260330_214150_ENA-USDT-SWAP_short,0.0,0.0,0,1
44,False,0.0,unknown,Turtle 55,0.0,синхронизация:_позиция_отсутствует_на_бирже,ENA-USDT-SWAP,manage_cycle_reconcile,41.706161,0.926316,74.0,0.0,0.0,no_pyramid,0.0,0.0,0.0,short,0.2,34,0,0,20260330_214052_ENA-USDT-SWAP_short,0.0,0.0,0,1
