action,inst_id,latency_ms,price,qty,response_code,response_message,side,success,timestamp,trade_id
position_opened,ADA-USDT-SWAP,0.0,0.246,109.7,,,short,True,2026-03-30 20:40:21,20260330_204021_ADA-USDT-SWAP_short
OPEN,ADA-USDT-SWAP,0.0,0.246,109.7,,Первичный вход + bootstrap-stop,short,True,2026-03-30 20:40:21,20260330_204021_ADA-USDT-SWAP_short
position_opened,BNB-USDT-SWAP,0.0,613.8,436.0,,,short,True,2026-03-30 20:49:27,20260330_204926_BNB-USDT-SWAP_short
OPEN,BNB-USDT-SWAP,0.0,613.8,436.0,,Первичный вход + bootstrap-stop,short,True,2026-03-30 20:49:27,20260330_204926_BNB-USDT-SWAP_short
position_opened,COMP-USDT-SWAP,0.0,17.32,1536.5,,,short,True,2026-03-30 20:55:30,20260330_205530_COMP-USDT-SWAP_short
OPEN,COMP-USDT-SWAP,0.0,17.32,1536.5,,Первичный вход + bootstrap-stop,short,True,2026-03-30 20:55:30,20260330_205530_COMP-USDT-SWAP_short
position_opened,CRV-USDT-SWAP,0.0,0.2145,12320.0,,,short,True,2026-03-30 20:56:53,20260330_205653_CRV-USDT-SWAP_short
OPEN,CRV-USDT-SWAP,0.0,0.2145,12320.0,,Первичный вход + bootstrap-stop,short,True,2026-03-30 20:56:53,20260330_205653_CRV-USDT-SWAP_short
position_opened,DOT-USDT-SWAP,0.0,1.246,2091.1,,,short,True,2026-03-30 20:58:31,20260330_205831_DOT-USDT-SWAP_short
OPEN,DOT-USDT-SWAP,0.0,1.246,2091.1,,Первичный вход + bootstrap-stop,short,True,2026-03-30 20:58:31,20260330_205831_DOT-USDT-SWAP_short
position_opened,ENA-USDT-SWAP,0.0,0.0633,3999.0,,,short,True,2026-03-30 21:31:13,20260330_213112_ENA-USDT-SWAP_short
OPEN,ENA-USDT-SWAP,0.0,0.0633,3999.0,,Первичный вход + bootstrap-stop,short,True,2026-03-30 21:31:13,20260330_213112_ENA-USDT-SWAP_short
position_opened,AXS-USDT-SWAP,0.0,1.1209,22426.0,,,short,True,2026-03-30 21:31:15,20260330_213115_AXS-USDT-SWAP_short
OPEN,AXS-USDT-SWAP,0.0,1.1209,22426.0,,Первичный вход + bootstrap-stop,short,True,2026-03-30 21:31:15,20260330_213115_AXS-USDT-SWAP_short
position_opened,1INCH-USDT-SWAP,0.0,0.0877,28462.0,,,short,True,2026-03-30 21:31:17,20260330_213117_1INCH-USDT-SWAP_short
OPEN,1INCH-USDT-SWAP,0.0,0.0877,28462.0,,Первичный вход + bootstrap-stop,short,True,2026-03-30 21:31:17,20260330_213117_1INCH-USDT-SWAP_short
