early_exit_flag,exit_reason,hybrid_stop_mode,inst_id,realized_r,retained_r_share,side,system_name,trade_id,trend_hold_state,trend_move_r,units
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,DOT-USDT-SWAP,-2.20369,-3.780576,short,Turtle 20,20260330_213542_DOT-USDT-SWAP_short,TREND_ACTIVE,0.582898,3
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,COMP-USDT-SWAP,-3.178244,-12.988382,short,Turtle 20,20260330_213543_COMP-USDT-SWAP_short,TREND_ACTIVE,0.244699,3
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,ADA-USDT-SWAP,-1.549399,-0.584794,short,Turtle 20,20260330_213544_ADA-USDT-SWAP_short,TREND_HOLD,2.649478,4
False,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,XTZ-USDT-SWAP,-1.517825,-3.376276,short,Turtle 20,20260330_215141_XTZ-USDT-SWAP_short,INITIAL_RISK,0.449556,1
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,BNB-USDT-SWAP,-1.357581,-0.46036,short,Turtle 20,20260330_213543_BNB-USDT-SWAP_short,TREND_HOLD,2.948955,4
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,LINK-USDT-SWAP,-2.976486,-1.912847,short,Turtle 20,20260330_213541_LINK-USDT-SWAP_short,TREND_HOLD,1.55605,2
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,XLM-USDT-SWAP,-1.391831,-2.233011,short,Turtle 20,20260330_215057_XLM-USDT-SWAP_short,TREND_ACTIVE,0.623298,2
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,IOTA-USDT-SWAP,-2.168141,-1.088889,short,Turtle 20,20260330_220125_IOTA-USDT-SWAP_short,TREND_HOLD,1.99115,1
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,1INCH-USDT-SWAP,-4.282651,-2.387111,short,Turtle 20,20260330_213542_1INCH-USDT-SWAP_short,TREND_HOLD,1.794073,1
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,FIL-USDT-SWAP,-2.192984,-1.31579,short,Turtle 20,20260330_213541_FIL-USDT-SWAP_short,TREND_HOLD,1.666667,2
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,LDO-USDT-SWAP,-1.747968,-1.653846,short,Turtle 20,20260330_223308_LDO-USDT-SWAP_short,TREND_HOLD,1.056911,1
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,CRV-USDT-SWAP,-2.917979,-1.107784,short,Turtle 20,20260330_213543_CRV-USDT-SWAP_short,TREND_HOLD,2.634069,4
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,AXS-USDT-SWAP,-1.875732,-1.15942,short,Turtle 20,20260330_213542_AXS-USDT-SWAP_short,TREND_HOLD,1.617819,2
False,rotation_block,ATR_INITIAL,ENA-USDT-SWAP,0.0,0.0,short,Turtle 20,20260330_230719_ENA-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,THETA-USDT-SWAP,-0.37736,-3.333333,short,Turtle 20,20260330_214946_THETA-USDT-SWAP_short,INITIAL_RISK,0.113208,1
False,rotation_block,DONCHIAN_ACTIVE,YFI-USDT-SWAP,-0.401891,-0.596819,short,Turtle 20,20260330_215209_YFI-USDT-SWAP_short,TREND_ACTIVE,0.673388,1
False,sync_confirmed_close_after_stop_fault:_pending_recheck,DONCHIAN_ACTIVE,MAGIC-USDT-SWAP,-2.255639,-0.670391,short,Turtle 20,20260330_213542_MAGIC-USDT-SWAP_short,TREND_HOLD,3.364662,1
False,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,ENA-USDT-SWAP,0.0,0.0,short,Turtle 20,20260330_214150_ENA-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,ENA-USDT-SWAP,0.0,0.0,short,Turtle 55,20260330_214052_ENA-USDT-SWAP_short,INITIAL_RISK,0.0,1
