early_exit_flag,early_exit_gap_pct,inst_id,last_stop_move_reason,mae_pct,market_risk_score,mfe_pct,pnl_pct,side,stop_move_events,trade_id,unit_add_events
False,0.444444,1INCH-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.111111,11.0,0.444444,-2.2222222222222086,long,2,20260331_060102_1INCH-USDT-SWAP_long,0
False,1.285985,XAG-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,4.813756,13.25,1.285985,-1.005425214270723,long,1,20260331_043137_XAG-USDT-SWAP_long,1
False,1.298421,XTZ-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,2.091487,9.0,1.298421,-3.905513617909253,long,1,20260331_040025_XTZ-USDT-SWAP_long,0
False,0.518087,IMX-USDT-SWAP,manage_cycle_reconcile,4.62146,10.0,0.518087,-1.2818287209228603,short,7,20260330_223313_IMX-USDT-SWAP_short,3
False,0.0,MINA-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,4.94558,2.25,0.0,-4.678250907007804,short,1,20260331_033051_MINA-USDT-SWAP_short,0
False,0.004557,ETHW-USDT-SWAP,STOP_STRATEGY_RECALC,45.634089,53.5,0.004557,-1.4399945814514936,short,0,20260330_223306_ETHW-USDT-SWAP_short,0
False,0.689556,XAG-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.074271,13.25,0.689556,-13.791121965234893,short,0,20260331_033055_XAG-USDT-SWAP_short,0
False,0.0,AVAX-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,25.587307,8.5,0.771388,5.6977559607293475,long,0,20260331_022331_AVAX-USDT-SWAP_long,0
False,0.310957,IOTA-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,2.469362,12.0,0.310957,-3.01810865191144,short,1,20260331_023020_IOTA-USDT-SWAP_short,0
False,0.2529,AVAX-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,25.970175,8.5,0.2529,0.0,long,0,20260331_020133_AVAX-USDT-SWAP_long,0
False,0.920388,DOT-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.766902,5.5,0.920388,-3.4795957132938775,short,1,20260330_213542_DOT-USDT-SWAP_short,2
False,0.484432,COMP-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,6.951641,5.75,0.484432,-6.291988410930144,short,2,20260330_213543_COMP-USDT-SWAP_short,2
False,4.477863,ADA-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.557476,4.5,4.477863,-2.6186267438493593,short,3,20260330_213544_ADA-USDT-SWAP_short,2
False,1.613536,XTZ-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.356651,9.0,1.613536,-5.447741138242455,short,1,20260330_215141_XTZ-USDT-SWAP_short,0
False,2.515783,BNB-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,1.507219,4.25,2.515783,-1.158166041120071,short,2,20260330_213543_BNB-USDT-SWAP_short,2
False,2.896678,LINK-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.476271,5.25,2.896678,-5.540902757835588,short,1,20260330_213541_LINK-USDT-SWAP_short,1
False,2.457647,XLM-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.698401,5.25,2.457647,-5.487950369840077,short,1,20260330_215057_XLM-USDT-SWAP_short,1
False,4.093142,IOTA-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,1.910133,12.0,4.093142,-4.456976532654214,short,1,20260330_220125_IOTA-USDT-SWAP_short,0
False,1.700075,1INCH-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.095043,11.0,1.700075,-4.058267431762825,short,1,20260330_213542_1INCH-USDT-SWAP_short,0
False,2.334152,FIL-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,5.773956,5.5,2.334152,-3.0712530712530746,short,2,20260330_213541_FIL-USDT-SWAP_short,1
False,4.145408,LDO-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.635204,3.75,4.145408,-6.855867346938818,short,1,20260330_223308_LDO-USDT-SWAP_short,0
False,3.908261,CRV-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.767845,4.25,3.908261,-4.32951088228389,short,2,20260330_213543_CRV-USDT-SWAP_short,1
False,2.474449,AXS-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,6.553703,3.75,2.474449,-2.8689259458490057,short,1,20260330_213542_AXS-USDT-SWAP_short,1
False,0.0,ENA-USDT-SWAP,manage_cycle_reconcile,41.971383,74.0,0.0,0.0,short,0,20260330_230719_ENA-USDT-SWAP_short,0
False,0.404585,THETA-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.84356,3.75,0.404585,-1.3486176668914747,short,1,20260330_214946_THETA-USDT-SWAP_short,0
False,2.06016,YFI-USDT-SWAP,atr_update,2.88613,1.75,2.06016,-1.2295440103368969,short,1,20260330_215209_YFI-USDT-SWAP_short,0
False,3.155853,MAGIC-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,2.803244,9.0,3.155853,-2.115655853314503,short,0,20260330_213542_MAGIC-USDT-SWAP_short,0
False,0.0,ENA-USDT-SWAP,manage_cycle_reconcile,41.706161,74.0,0.0,0.0,short,0,20260330_214150_ENA-USDT-SWAP_short,0
False,0.0,ENA-USDT-SWAP,manage_cycle_reconcile,41.706161,74.0,0.0,0.0,short,0,20260330_214052_ENA-USDT-SWAP_short,0
