time,event,inst_id,side,qty,price,atr,stop_price,system_name,note
2026-03-22 11:25:45,OPEN,AAVE-USDT-SWAP,short,224.9,107.67,0.17800000000000155,108.02600000000001,Turtle 55,Первичный вход
2026-03-22 11:26:09,ADD,SUI-USDT-SWAP,short,10944.0,0.9276321422697371,0.0017330000000000067,0.9295359999999999,Turtle 20,Добор до 2 юнитов
2026-03-22 11:26:15,ADD,ETHFI-USDT-SWAP,short,14860.0,0.5773745895020193,0.001495000000000002,0.5760900000000001,Turtle 20,Добор до 2 юнитов
2026-03-22 11:26:25,ADD,SOL-USDT-SWAP,short,105.2,87.7778355513308,0.17649999999999935,87.573,Turtle 20,Добор до 2 юнитов
2026-03-22 11:30:30,ADD,MAGIC-USDT-SWAP,short,41748.0,0.0594141616364857,7.900000000000025e-05,0.059567999999999996,Turtle 20,Добор до 2 юнитов
2026-03-22 11:30:51,ADD,SUI-USDT-SWAP,short,10944.0,0.9255463529483435,0.001995000000000008,0.9255500000000001,Turtle 20,Добор до 3 юнитов
2026-03-22 11:31:03,ADD,ETHFI-USDT-SWAP,short,14860.0,0.5755570053835806,0.0015900000000000024,0.57438,Turtle 20,Добор до 3 юнитов
2026-03-22 11:31:28,ADD,SOL-USDT-SWAP,short,105.2,87.51189226869455,0.19149999999999992,87.383,Turtle 20,Добор до 3 юнитов
2026-03-22 11:31:34,ADD,AAVE-USDT-SWAP,short,224.9,107.59,0.18300000000000125,108.02600000000001,Turtle 55,Добор до 2 юнитов
2026-03-22 11:32:36,CLOSE,ICP-USDT-SWAP,short,821442.4,2.405,0.004050000000000021,2.4081,Turtle 20,Ошибка: первичный стоп не подтверждён на бирже
2026-03-22 11:35:47,ADD,SUI-USDT-SWAP,short,10944.0,0.9248097667671789,0.002010000000000006,0.9255500000000001,Turtle 20,Добор до 4 юнитов
2026-03-22 11:36:05,ADD,ETHFI-USDT-SWAP,short,14860.0,0.5748732637954247,0.0015950000000000074,0.574,Turtle 20,Добор до 4 юнитов
2026-03-22 11:36:11,ADD,SOL-USDT-SWAP,short,105.2,87.39441492395437,0.1970000000000006,87.383,Turtle 20,Добор до 4 юнитов
2026-03-22 11:40:44,CLOSE,ETHFI-USDT-SWAP,short,59440.0,0.597,0.0015950000000000074,0.574,Turtle 20,Канальный выход 10 свечей
2026-03-22 11:43:33,CLOSE,AAVE-USDT-SWAP,short,449.8,108.0,0.182500000000001,107.89500000000001,Turtle 55,ATR стоп 2.0N
