time,balance_total,balance_available,balance_used
2026-03-19 14:43:09,85285.4977816242,85286.35064513065,0.0
2026-03-19 14:43:14,85283.79205461129,85286.35064513065,0.0
2026-03-19 14:43:20,85284.64491811774,85286.35064513065,0.0
2026-03-19 14:43:25,85284.64491811774,85286.35064513065,0.0
2026-03-19 14:43:30,85285.4977816242,85286.35064513065,0.0
2026-03-19 14:43:36,85284.64491811774,85286.35064513065,0.0
2026-03-19 14:43:41,85284.64491811774,85286.35064513065,0.0
2026-03-19 14:43:47,85284.64491811774,85286.35064513065,0.0
2026-03-19 14:43:52,85285.4977816242,85286.35064513065,0.0
2026-03-19 14:43:57,85286.35064513065,85286.35064513065,0.0
2026-03-19 14:44:03,85286.35064513065,85286.35064513065,0.0
2026-03-19 14:44:08,85287.2035086371,85286.35064513065,0.852863506457652
2026-03-19 14:44:14,85286.35064513065,85286.35064513065,0.0
2026-03-19 14:44:19,85285.4977816242,85286.35064513065,0.0
2026-03-19 14:44:25,85286.35064513065,85286.35064513065,0.0
2026-03-19 14:44:30,85284.64491811774,85286.35064513065,0.0
2026-03-19 14:44:36,85284.64491811774,85286.35064513065,0.0
2026-03-19 14:44:41,85284.64491811774,85286.35064513065,0.0
2026-03-19 14:44:46,85285.4977816242,85286.35064513065,0.0
2026-03-19 14:44:52,85285.4977816242,85286.35064513065,0.0
2026-03-19 14:44:57,85282.50016501367,84291.26291579731,992.9429333333333
2026-03-19 14:45:02,85283.15455192566,84291.26291579731,993.5973333333334
2026-03-19 14:45:08,85282.50016501367,84291.26291579731,992.9429333333333
2026-03-19 14:45:13,85283.35300707216,84291.26291579731,992.9429333333333
2026-03-19 14:45:18,85282.50016501367,84291.26291579731,992.9429333333333
2026-03-19 14:45:24,85281.64732295518,84291.26291579731,992.9429333333333
2026-03-19 14:45:29,85282.50016501367,84291.26291579731,992.9429333333333
2026-03-19 14:45:34,85282.50016501367,84291.26291579731,992.9429333333333
2026-03-19 14:45:40,85282.50016501367,84291.26291579731,992.9429333333333
2026-03-19 14:45:45,85282.50016501367,84291.26291579731,992.9429333333333
2026-03-19 14:45:51,85282.50016501367,84291.26291579731,992.9429333333333
2026-03-19 14:45:56,85280.79448089669,84291.26291579731,992.9429333333333
2026-03-19 14:46:01,85282.69861361617,84291.26291579731,992.2885333333335
2026-03-19 14:46:06,85283.35300707216,84291.26291579731,992.9429333333333
2026-03-19 14:46:12,85284.20584913065,84291.26291579731,992.9429333333333
2026-03-19 14:46:17,85283.55144913065,84291.26291579731,992.2885333333335
2026-03-19 14:46:23,85284.40428464515,84291.26291579731,992.2885333333335
2026-03-19 14:46:28,85282.69861361617,84291.26291579731,992.2885333333335
2026-03-19 14:46:33,85282.69861361617,84291.26291579731,992.2885333333335
2026-03-19 14:46:39,85282.69861361617,84291.26291579731,992.2885333333335
2026-03-19 14:46:44,85283.55144913065,84291.26291579731,992.2885333333335
2026-03-19 14:46:50,85283.55144913065,84291.26291579731,992.2885333333335
2026-03-19 14:46:55,85285.25712015963,84291.26291579731,992.2885333333335
2026-03-19 14:47:00,85284.40428464515,84291.26291579731,992.2885333333335
2026-03-19 14:47:06,85283.55144913065,84291.26291579731,992.2885333333335
2026-03-19 14:47:11,85281.84577810166,84291.26291579731,992.2885333333335
2026-03-19 14:47:17,85283.55144913065,84291.26291579731,992.2885333333335
2026-03-19 14:47:22,85280.99294258718,84291.26291579731,992.2885333333335
