avg_px,hybrid_stop_mode,inst_id,last_px,peak_pnl_pct,pnl_pct,qty,reconciler_interval_sec,side,sync_status,system_name,trade_id,trend_hold_state,turtle_exit_period
455.5,,BCH-USDT-SWAP,455.5,0.0,0.0,65.44,0,short,,Turtle 20,20260319_144457_BCH-USDT-SWAP_short,,0
