atr,block_reason,cycle_id,inst_id,price,reason,side,stage,system_name,ts
0.0,закрытие_не_удержалось_ниже_канала,1,1INCH-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0009500000000000029,no_fresh_breakout,1,2Z-USDT-SWAP,0.0776,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0,закрытие_не_удержалось_ниже_канала,2,1INCH-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0009500000000000029,no_fresh_breakout,2,2Z-USDT-SWAP,0.0776,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
8.99999999999998e-06,no_fresh_breakout,2,ACT-USDT-SWAP,0.01359,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
1.9499999999999725e-05,no_fresh_breakout,2,AI16Z-USDT-SWAP,0.05926,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0,закрытие_не_удержалось_ниже_канала,3,1INCH-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0009500000000000029,no_fresh_breakout,3,2Z-USDT-SWAP,0.0776,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
8.99999999999998e-06,no_fresh_breakout,3,ACT-USDT-SWAP,0.01359,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
1.9499999999999725e-05,no_fresh_breakout,3,AI16Z-USDT-SWAP,0.05926,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0008749999999999987,no_fresh_breakout,3,ARB-USDT-SWAP,0.1005,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.010280000000000006,no_fresh_breakout,3,ASTER-USDT-SWAP,0.6875,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0,закрытие_не_удержалось_ниже_канала,4,1INCH-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0009500000000000029,no_fresh_breakout,4,2Z-USDT-SWAP,0.0776,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
8.99999999999998e-06,no_fresh_breakout,4,ACT-USDT-SWAP,0.01359,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
1.9499999999999725e-05,no_fresh_breakout,4,AI16Z-USDT-SWAP,0.05926,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0008749999999999987,no_fresh_breakout,4,ARB-USDT-SWAP,0.1005,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.010280000000000006,no_fresh_breakout,4,ASTER-USDT-SWAP,0.6875,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0416500000000001,no_fresh_breakout,4,AUCTION-USDT-SWAP,4.973,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0,закрытие_не_удержалось_ниже_канала,4,AXS-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 55,
0.0,закрытие_не_удержалось_ниже_канала,4,AXS-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0,закрытие_не_удержалось_ниже_канала,5,1INCH-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0009500000000000029,no_fresh_breakout,5,2Z-USDT-SWAP,0.0776,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
