cooldown_blocked,event,final_decision_allow_true_false,final_reason,inst_id,price,recent_stopout_present,recent_trade_penalty,recovery_blocked,side,timeframe,ts
False,reentry_check,True,ok,MINA-USDT-SWAP,0.05757,False,,False,long,5m,2026-03-23 20:57:14
False,reentry_check,True,ok,MINA-USDT-SWAP,0.05757,False,,False,short,5m,2026-03-23 20:57:14
False,reentry_check,True,ok,NEAR-USDT-SWAP,1.3018,False,,False,long,5m,2026-03-23 20:57:14
False,reentry_check,True,ok,NEAR-USDT-SWAP,1.3018,False,,False,short,5m,2026-03-23 20:57:14
False,reentry_check,True,ok,NEO-USDT-SWAP,2.686,False,,False,long,5m,2026-03-23 20:57:15
False,reentry_check,True,ok,NEO-USDT-SWAP,2.686,False,,False,short,5m,2026-03-23 20:57:15
False,reentry_check,True,ok,OP-USDT-SWAP,0.1144,False,,False,long,5m,2026-03-23 20:57:18
False,reentry_check,True,ok,OP-USDT-SWAP,0.1144,False,,False,short,5m,2026-03-23 20:57:18
False,reentry_check,True,ok,QTUM-USDT-SWAP,0.868,False,,False,long,5m,2026-03-23 20:57:21
False,reentry_check,True,ok,QTUM-USDT-SWAP,0.868,False,,False,short,5m,2026-03-23 20:57:21
False,reentry_check,True,ok,SAND-USDT-SWAP,0.0801,False,,False,long,5m,2026-03-23 20:57:26
False,reentry_check,True,ok,SAND-USDT-SWAP,0.0801,False,,False,short,5m,2026-03-23 20:57:26
False,reentry_check,True,ok,XAG-USDT-SWAP,69.61,False,,False,long,5m,2026-03-23 20:57:47
False,reentry_check,True,ok,XAG-USDT-SWAP,69.61,False,,False,short,5m,2026-03-23 20:57:47
False,reentry_check,True,ok,XTZ-USDT-SWAP,0.3886,False,,False,long,5m,2026-03-23 20:57:54
False,reentry_check,True,ok,XTZ-USDT-SWAP,0.3886,False,,False,short,5m,2026-03-23 20:57:54
False,reentry_check,True,ok,YGG-USDT-SWAP,0.0384,False,,False,long,5m,2026-03-23 20:57:57
False,reentry_check,True,ok,YGG-USDT-SWAP,0.0384,False,,False,short,5m,2026-03-23 20:57:57
False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0937,False,,False,long,5m,2026-03-23 20:58:23
False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0937,False,,False,short,5m,2026-03-23 20:58:23
False,reentry_check,True,ok,ALGO-USDT-SWAP,0.0874,False,,False,long,5m,2026-03-23 20:58:32
False,reentry_check,True,ok,ALGO-USDT-SWAP,0.0874,False,,False,short,5m,2026-03-23 20:58:32
False,reentry_check,True,ok,ARB-USDT-SWAP,0.0947,False,,False,long,5m,2026-03-23 20:58:33
False,reentry_check,True,ok,ARB-USDT-SWAP,0.0947,False,,False,short,5m,2026-03-23 20:58:33
False,reentry_check,True,ok,ASTER-USDT-SWAP,0.6641,False,,False,long,5m,2026-03-23 20:58:36
False,reentry_check,True,ok,ASTER-USDT-SWAP,0.6641,False,,False,short,5m,2026-03-23 20:58:36
False,reentry_check,True,ok,AUCTION-USDT-SWAP,4.817,False,,False,long,5m,2026-03-23 20:58:38
False,reentry_check,True,ok,AUCTION-USDT-SWAP,4.817,False,,False,short,5m,2026-03-23 20:58:38
,reentry_check,True,scan,AUCTION-USDT-SWAP,4.817,False,0.0,,scan,5m,2026-03-23 20:58:38
False,reentry_check,True,ok,AXS-USDT-SWAP,1.0538,False,,False,long,5m,2026-03-23 20:58:40
False,reentry_check,True,ok,AXS-USDT-SWAP,1.0538,False,,False,short,5m,2026-03-23 20:58:40
False,reentry_check,True,ok,CRV-USDT-SWAP,0.2196,False,,False,long,5m,2026-03-23 20:59:00
False,reentry_check,True,ok,CRV-USDT-SWAP,0.2196,False,,False,short,5m,2026-03-23 20:59:00
False,reentry_check,True,ok,ETC-USDT-SWAP,8.45,False,,False,long,5m,2026-03-23 20:59:06
False,reentry_check,True,ok,ETC-USDT-SWAP,8.45,False,,False,short,5m,2026-03-23 20:59:06
False,reentry_check,True,ok,ETHW-USDT-SWAP,0.2832,False,,False,long,5m,2026-03-23 20:59:09
False,reentry_check,True,ok,ETHW-USDT-SWAP,0.2832,False,,False,short,5m,2026-03-23 20:59:09
,reentry_check,True,scan,ETHW-USDT-SWAP,0.2832,False,0.0,,scan,5m,2026-03-23 20:59:09
False,reentry_check,True,ok,FIL-USDT-SWAP,0.906,False,,False,long,5m,2026-03-23 20:59:11
False,reentry_check,True,ok,FIL-USDT-SWAP,0.906,False,,False,short,5m,2026-03-23 20:59:11
False,reentry_check,True,ok,GMT-USDT-SWAP,0.01059,False,,False,long,5m,2026-03-23 20:59:13
False,reentry_check,True,ok,GMT-USDT-SWAP,0.01059,False,,False,short,5m,2026-03-23 20:59:13
,reentry_check,True,scan,GMT-USDT-SWAP,0.01059,False,0.0,,scan,5m,2026-03-23 20:59:14
False,reentry_check,True,ok,IMX-USDT-SWAP,0.1574,False,,False,long,5m,2026-03-23 20:59:22
False,reentry_check,True,ok,IMX-USDT-SWAP,0.1574,False,,False,short,5m,2026-03-23 20:59:22
False,reentry_check,True,ok,JUP-USDT-SWAP,0.1549,False,,False,long,5m,2026-03-23 20:59:25
False,reentry_check,True,ok,JUP-USDT-SWAP,0.1549,False,,False,short,5m,2026-03-23 20:59:25
,reentry_check,True,scan,JUP-USDT-SWAP,0.1549,False,0.0,,scan,5m,2026-03-23 20:59:25
False,reentry_check,True,ok,LIT-USDT-SWAP,0.948,False,,False,long,5m,2026-03-23 20:59:33
False,reentry_check,True,ok,LIT-USDT-SWAP,0.948,False,,False,short,5m,2026-03-23 20:59:33
False,reentry_check,True,ok,LPT-USDT-SWAP,2.204,False,,False,long,5m,2026-03-23 20:59:34
False,reentry_check,True,ok,LPT-USDT-SWAP,2.204,False,,False,short,5m,2026-03-23 20:59:34
False,reentry_check,True,ok,MASK-USDT-SWAP,0.4579,False,,False,long,5m,2026-03-23 20:59:41
False,reentry_check,True,ok,MASK-USDT-SWAP,0.4579,False,,False,short,5m,2026-03-23 20:59:41
False,reentry_check,True,ok,MET-USDT-SWAP,0.1412,False,,False,long,5m,2026-03-23 20:59:43
False,reentry_check,True,ok,MET-USDT-SWAP,0.1412,False,,False,short,5m,2026-03-23 20:59:43
False,reentry_check,True,ok,MINA-USDT-SWAP,0.05757,False,,False,long,5m,2026-03-23 20:59:44
False,reentry_check,True,ok,MINA-USDT-SWAP,0.05757,False,,False,short,5m,2026-03-23 20:59:44
False,reentry_check,True,ok,NEAR-USDT-SWAP,1.3018,False,,False,long,5m,2026-03-23 20:59:47
False,reentry_check,True,ok,NEAR-USDT-SWAP,1.3018,False,,False,short,5m,2026-03-23 20:59:47
False,reentry_check,True,ok,NEO-USDT-SWAP,2.686,False,,False,long,5m,2026-03-23 20:59:48
False,reentry_check,True,ok,NEO-USDT-SWAP,2.686,False,,False,short,5m,2026-03-23 20:59:48
False,reentry_check,True,ok,OP-USDT-SWAP,0.1144,False,,False,long,5m,2026-03-23 20:59:50
False,reentry_check,True,ok,OP-USDT-SWAP,0.1144,False,,False,short,5m,2026-03-23 20:59:50
False,reentry_check,True,ok,QTUM-USDT-SWAP,0.868,False,,False,long,5m,2026-03-23 20:59:54
False,reentry_check,True,ok,QTUM-USDT-SWAP,0.868,False,,False,short,5m,2026-03-23 20:59:54
