cooldown_blocked,event,final_decision_allow_true_false,final_reason,inst_id,price,recent_stopout_present,recent_trade_penalty,recovery_blocked,side,timeframe,ts
,reentry_check,True,scan,OP-USDT-SWAP,0.11127,False,0.0,,scan,5m,2026-03-24 22:06:34
False,reentry_check,True,ok,QTUM-USDT-SWAP,0.904,False,,False,long,5m,2026-03-24 22:06:37
False,reentry_check,True,ok,QTUM-USDT-SWAP,0.904,False,,False,short,5m,2026-03-24 22:06:37
False,reentry_check,True,ok,SAND-USDT-SWAP,0.08,False,,False,long,5m,2026-03-24 22:06:42
False,reentry_check,True,ok,SAND-USDT-SWAP,0.08,False,,False,short,5m,2026-03-24 22:06:42
False,reentry_check,True,ok,SOL-USDT-SWAP,88.87,False,,False,long,5m,2026-03-24 22:06:46
False,reentry_check,True,ok,SOL-USDT-SWAP,88.87,False,,False,short,5m,2026-03-24 22:06:46
False,reentry_check,True,ok,SUI-USDT-SWAP,0.93488,False,,False,long,5m,2026-03-24 22:06:50
False,reentry_check,True,ok,SUI-USDT-SWAP,0.93488,False,,False,short,5m,2026-03-24 22:06:50
False,reentry_check,True,ok,TON-USDT-SWAP,1.322,False,,False,long,5m,2026-03-24 22:06:54
False,reentry_check,True,ok,TON-USDT-SWAP,1.322,False,,False,short,5m,2026-03-24 22:06:54
False,reentry_check,True,ok,TSLA-USDT-SWAP,384.92,False,,False,long,5m,2026-03-24 22:06:58
False,reentry_check,True,ok,TSLA-USDT-SWAP,384.92,False,,False,short,5m,2026-03-24 22:06:58
False,reentry_check,True,ok,XAG-USDT-SWAP,69.71,False,,False,long,5m,2026-03-24 22:06:59
False,reentry_check,True,ok,XAG-USDT-SWAP,69.71,False,,False,short,5m,2026-03-24 22:06:59
False,reentry_check,True,ok,YGG-USDT-SWAP,0.0379,False,,False,long,5m,2026-03-24 22:07:07
False,reentry_check,True,ok,YGG-USDT-SWAP,0.0379,False,,False,short,5m,2026-03-24 22:07:07
False,reentry_check,True,ok,AAVE-USDT-SWAP,109.11,False,,False,long,5m,2026-03-24 22:07:48
False,reentry_check,True,ok,AAVE-USDT-SWAP,109.11,False,,False,short,5m,2026-03-24 22:07:48
False,reentry_check,True,ok,ACT-USDT-SWAP,0.01368,False,,False,long,5m,2026-03-24 22:07:50
False,reentry_check,True,ok,ACT-USDT-SWAP,0.01368,False,,False,short,5m,2026-03-24 22:07:50
False,reentry_check,True,ok,ALGO-USDT-SWAP,0.0859,False,,False,long,5m,2026-03-24 22:07:56
False,reentry_check,True,ok,ALGO-USDT-SWAP,0.0859,False,,False,short,5m,2026-03-24 22:07:56
False,reentry_check,True,ok,ARB-USDT-SWAP,0.096,False,,False,long,5m,2026-03-24 22:07:58
False,reentry_check,True,ok,ARB-USDT-SWAP,0.096,False,,False,short,5m,2026-03-24 22:07:58
False,reentry_check,True,ok,ASTER-USDT-SWAP,0.6611,False,,False,long,5m,2026-03-24 22:08:02
False,reentry_check,True,ok,ASTER-USDT-SWAP,0.6611,False,,False,short,5m,2026-03-24 22:08:02
False,reentry_check,True,ok,AVAX-USDT-SWAP,9.41,False,,False,long,5m,2026-03-24 22:08:04
False,reentry_check,True,ok,AVAX-USDT-SWAP,9.41,False,,False,short,5m,2026-03-24 22:08:04
False,reentry_check,True,ok,BCH-USDT-SWAP,473.1,False,,False,long,5m,2026-03-24 22:08:09
False,reentry_check,True,ok,BCH-USDT-SWAP,473.1,False,,False,short,5m,2026-03-24 22:08:09
False,reentry_check,True,ok,BNB-USDT-SWAP,631.0,False,,False,long,5m,2026-03-24 22:08:13
False,reentry_check,True,ok,BNB-USDT-SWAP,631.0,False,,False,short,5m,2026-03-24 22:08:13
False,reentry_check,True,ok,BTC-USDT-SWAP,69499.6,False,,False,long,5m,2026-03-24 22:08:17
False,reentry_check,True,ok,BTC-USDT-SWAP,69499.6,False,,False,short,5m,2026-03-24 22:08:17
False,reentry_check,True,ok,CHZ-USDT-SWAP,0.03564,False,,False,long,5m,2026-03-24 22:08:18
False,reentry_check,True,ok,CHZ-USDT-SWAP,0.03564,False,,False,short,5m,2026-03-24 22:08:18
False,reentry_check,True,ok,CRV-USDT-SWAP,0.2202,False,,False,long,5m,2026-03-24 22:08:18
False,reentry_check,True,ok,CRV-USDT-SWAP,0.2202,False,,False,short,5m,2026-03-24 22:08:18
False,reentry_check,True,ok,DOGE-USDT-SWAP,0.09305,False,,False,long,5m,2026-03-24 22:08:18
False,reentry_check,True,ok,DOGE-USDT-SWAP,0.09305,False,,False,short,5m,2026-03-24 22:08:18
False,reentry_check,True,ok,DOT-USDT-SWAP,1.371,False,,False,long,5m,2026-03-24 22:08:19
False,reentry_check,True,ok,DOT-USDT-SWAP,1.371,False,,False,short,5m,2026-03-24 22:08:19
False,reentry_check,True,ok,ETC-USDT-SWAP,8.48,False,,False,long,5m,2026-03-24 22:08:22
False,reentry_check,True,ok,ETC-USDT-SWAP,8.48,False,,False,short,5m,2026-03-24 22:08:22
False,reentry_check,True,ok,GMT-USDT-SWAP,0.01042,False,,False,long,5m,2026-03-24 22:08:28
False,reentry_check,True,ok,GMT-USDT-SWAP,0.01042,False,,False,short,5m,2026-03-24 22:08:28
False,reentry_check,True,ok,ICP-USDT-SWAP,2.352,False,,False,long,5m,2026-03-24 22:08:33
False,reentry_check,True,ok,ICP-USDT-SWAP,2.352,False,,False,short,5m,2026-03-24 22:08:33
False,reentry_check,True,ok,IMX-USDT-SWAP,0.1524,False,,False,long,5m,2026-03-24 22:08:34
False,reentry_check,True,ok,IMX-USDT-SWAP,0.1524,False,,False,short,5m,2026-03-24 22:08:34
False,reentry_check,True,ok,INJ-USDT-SWAP,3.006,False,,False,long,5m,2026-03-24 22:08:35
False,reentry_check,True,ok,INJ-USDT-SWAP,3.006,False,,False,short,5m,2026-03-24 22:08:35
False,reentry_check,True,ok,JUP-USDT-SWAP,0.152,False,,False,long,5m,2026-03-24 22:08:37
False,reentry_check,True,ok,JUP-USDT-SWAP,0.152,False,,False,short,5m,2026-03-24 22:08:37
False,reentry_check,True,ok,KSM-USDT-SWAP,4.381,False,,False,long,5m,2026-03-24 22:08:39
False,reentry_check,True,ok,KSM-USDT-SWAP,4.381,False,,False,short,5m,2026-03-24 22:08:39
False,reentry_check,True,ok,LDO-USDT-SWAP,0.2894,False,,False,long,5m,2026-03-24 22:08:40
False,reentry_check,True,ok,LDO-USDT-SWAP,0.2894,False,,False,short,5m,2026-03-24 22:08:40
False,reentry_check,True,ok,LINK-USDT-SWAP,9.08,False,,False,long,5m,2026-03-24 22:08:42
False,reentry_check,True,ok,LINK-USDT-SWAP,9.08,False,,False,short,5m,2026-03-24 22:08:42
False,reentry_check,True,ok,LIT-USDT-SWAP,0.977,False,,False,long,5m,2026-03-24 22:08:43
False,reentry_check,True,ok,LIT-USDT-SWAP,0.977,False,,False,short,5m,2026-03-24 22:08:43
