early_exit_flag,early_exit_gap_pct,inst_id,last_stop_move_reason,mae_pct,market_risk_score,mfe_pct,pnl_pct,side,stop_move_events,trade_id,unit_add_events
False,0.0,BREV-USDT-SWAP,pre_close:Защита тренда: откат от пика 997.38R → 102.38R,0.0,6.0,0.405886,0.4058859205635357,long,0,20260316_171419_BREV-USDT-SWAP_long,0
False,0.168083,CRO-USDT-SWAP,LOCAL_PROTECTIVE_EXIT_TRIGGERED,1.3218,13.5,0.168083,-1.321799766718148,short,0,20260316_171418_CRO-USDT-SWAP_short,0
False,0.84172,TSLA-USDT-SWAP,LOCAL_PROTECTIVE_EXIT_TRIGGERED,12.37581,13.5,0.84172,-16.870092502972383,short,0,20260316_171418_TSLA-USDT-SWAP_short,0
False,0.0,CELO-USDT-SWAP,LOCAL_PROTECTIVE_EXIT_TRIGGERED,11.502066,11.5,0.0,-7.7610696861218145,long,0,20260316_171418_CELO-USDT-SWAP_long,0
False,0.0,BREV-USDT-SWAP,pre_close:Защита тренда: откат от пика 997.38R → 102.38R,0.0,6.0,0.405886,0.4058859205635357,long,0,20260316_171330_BREV-USDT-SWAP_long,0
False,0.168083,CRO-USDT-SWAP,LOCAL_PROTECTIVE_EXIT_TRIGGERED,1.3218,13.5,0.168083,-1.321799766718148,short,0,20260316_171330_CRO-USDT-SWAP_short,0
False,0.84172,TSLA-USDT-SWAP,LOCAL_PROTECTIVE_EXIT_TRIGGERED,12.37581,13.5,0.84172,-16.149185009489397,short,0,20260316_171329_TSLA-USDT-SWAP_short,0
False,0.0,CELO-USDT-SWAP,LOCAL_PROTECTIVE_EXIT_TRIGGERED,10.782409,11.5,0.0,-3.3956152368884385,long,0,20260316_171314_CELO-USDT-SWAP_long,1
False,0.0,BREV-USDT-SWAP,pre_close:Защита тренда: откат от пика 997.38R → 102.38R,0.0,6.0,0.405886,0.4058859205635357,long,0,20260316_171239_BREV-USDT-SWAP_long,0
False,0.168083,CRO-USDT-SWAP,LOCAL_PROTECTIVE_EXIT_TRIGGERED,1.3218,13.5,0.168083,-1.321799766718148,short,0,20260316_171239_CRO-USDT-SWAP_short,0
False,0.84172,TSLA-USDT-SWAP,LOCAL_PROTECTIVE_EXIT_TRIGGERED,12.37581,13.5,0.84172,-15.430957469513796,short,0,20260316_171238_TSLA-USDT-SWAP_short,0
