channel_exit_level,close_reason_code,duration_sec,entry_atr,entry_context_file,entry_px,exit_px,final_stop_price,initial_stop_price,inst_id,mae_abs,mae_pct,mae_r,mfe_abs,mfe_pct,mfe_r,peak_price,peak_unrealized_pnl,planned_risk_pct,pnl,pnl_pct,position_notional_usdt,qty,reason,risk_amount_usdt,risk_per_contract,side,system_name,time,trade_context_file,trade_id,trough_price,units
1.0126,защита_тренда:_откат_от_пика_997.38r_→_102.38r,39,1.9999999999997796e-05,,1.0089049966666679,1.013,1.0088649966666678,1.0088649966666678,BREV-USDT-SWAP,0.0,0.0,0.0,0.004095,0.405886,102.375083,1.0488,478.7400399999849,0.0,49.140039999984175,0.4058859205635357,0.0,120000.0,Защита тренда: откат от пика 997.38R → 102.38R,0.0,0.0,long,Turtle 20,2026-03-16 17:14:58,D:\GIT\okx-trading-bot\v08x\085\085_2\logs\trade_context\20260316_171458_BREV-USDT-SWAP_long_trade.json,20260316_171419_BREV-USDT-SWAP_long,1.0089049966666679,1
0.10405,локальный_защитный_выход_2.0n,38,7.900000000000059e-05,,0.1026926093294466,0.10405,0.1028506093294466,0.1028506093294466,CRO-USDT-SWAP,0.00135739,1.3218,8.59108,0.00017261,0.168083,1.092464,0.10405,0.0,0.0,-129.04713104951216,-1.321799766718148,0.0,9507.0,Локальный защитный выход 2.0N,0.0,0.0,short,Turtle 20,2026-03-16 17:14:56,D:\GIT\okx-trading-bot\v08x\085\085_2\logs\trade_context\20260316_171456_CRO-USDT-SWAP_short_trade.json,20260316_171418_CRO-USDT-SWAP_short,0.1026926093294466,1
419.32,локальный_защитный_выход_2.0n,37,4.011999999999995,,373.1408016032064,436.09,381.1648016032064,381.1648016032064,TSLA-USDT-SWAP,46.1791984,12.37581,5.755134,3.1408016,0.84172,0.391426,436.09,0.0,0.0,-74.28005410821642,-16.870092502972383,0.0,118.0,Локальный защитный выход 2.0N,0.0,0.0,short,Turtle 20,2026-03-16 17:14:55,D:\GIT\okx-trading-bot\v08x\085\085_2\logs\trade_context\20260316_171455_TSLA-USDT-SWAP_short_trade.json,20260316_171418_TSLA-USDT-SWAP_short,373.1408016032064,1
0.0787,локальный_защитный_выход_2.0n,36,0.0008149999999999991,,0.0855387196398664,0.0789,0.0839087196398664,0.0839087196398664,CELO-USDT-SWAP,0.00983872,11.502066,6.036024,0.0,0.0,0.0,0.0855387196398664,0.0,0.0,-75.88056548367292,-7.7610696861218145,0.0,11430.0,Локальный защитный выход 2.0N,0.0,0.0,long,Turtle 20,2026-03-16 17:14:54,D:\GIT\okx-trading-bot\v08x\085\085_2\logs\trade_context\20260316_171454_CELO-USDT-SWAP_long_trade.json,20260316_171418_CELO-USDT-SWAP_long,0.0789,1
1.0126,защита_тренда:_откат_от_пика_984.88r_→_102.38r,42,1.9999999999997796e-05,,1.0089049966666679,1.013,1.0088649966666678,1.0088649966666678,BREV-USDT-SWAP,0.0,0.0,0.0,0.004095,0.405886,102.375083,1.0483,472.7400399999855,0.0,49.140039999984175,0.4058859205635357,0.0,120000.0,Защита тренда: откат от пика 984.88R → 102.38R,0.0,0.0,long,Turtle 20,2026-03-16 17:14:12,D:\GIT\okx-trading-bot\v08x\085\085_2\logs\trade_context\20260316_171412_BREV-USDT-SWAP_long_trade.json,20260316_171330_BREV-USDT-SWAP_long,1.0089049966666679,1
0.10405,локальный_защитный_выход_2.0n,40,7.900000000000059e-05,,0.1026926093294466,0.10405,0.1028506093294466,0.1028506093294466,CRO-USDT-SWAP,0.00135739,1.3218,8.59108,0.00017261,0.168083,1.092464,0.10405,0.0,0.0,-129.04713104951216,-1.321799766718148,0.0,9507.0,Локальный защитный выход 2.0N,0.0,0.0,short,Turtle 20,2026-03-16 17:14:11,D:\GIT\okx-trading-bot\v08x\085\085_2\logs\trade_context\20260316_171411_CRO-USDT-SWAP_short_trade.json,20260316_171330_CRO-USDT-SWAP_short,0.1026926093294466,1
419.32,локальный_защитный_выход_2.0n,40,4.011999999999995,,373.1408016032064,433.4,381.1648016032064,381.1648016032064,TSLA-USDT-SWAP,46.1791984,12.37581,5.755134,3.1408016,0.84172,0.391426,433.4,0.0,0.0,-156.67391583166332,-16.149185009489397,0.0,260.0,Локальный защитный выход 2.0N,0.0,0.0,short,Turtle 20,2026-03-16 17:14:10,D:\GIT\okx-trading-bot\v08x\085\085_2\logs\trade_context\20260316_171410_TSLA-USDT-SWAP_short_trade.json,20260316_171329_TSLA-USDT-SWAP_short,373.1408016032064,1
0.0787,локальный_защитный_выход_2.0n,51,0.0008149999999999991,D:\GIT\okx-trading-bot\v08x\085\085_2\logs\entry_context\20260316_171314_CELO-USDT-SWAP_long.json,0.0848487383045095,0.0821,0.16973822660901897,0.0832187383045095,CELO-USDT-SWAP,0.00914874,10.782409,5.612723,0.0,0.0,0.0,0.0855,2.218299999993788,1.0,-12.449300000006213,-3.3956152368884385,598.5230000000099,4314.0,Локальный защитный выход 2.0N,442.41984518358544,0.0016299999999999982,long,Turtle 55,2026-03-16 17:14:05,D:\GIT\okx-trading-bot\v08x\085\085_2\logs\trade_context\20260316_171405_CELO-USDT-SWAP_long_trade.json,20260316_171314_CELO-USDT-SWAP_long,0.0821,2
1.0126,защита_тренда:_откат_от_пика_1027.38r_→_102.38r,42,1.9999999999997796e-05,,1.0089049966666679,1.013,1.0088649966666678,1.0088649966666678,BREV-USDT-SWAP,0.0,0.0,0.0,0.004095,0.405886,102.375083,1.05,493.14003999998596,0.0,49.140039999984175,0.4058859205635357,0.0,120000.0,Защита тренда: откат от пика 1027.38R → 102.38R,0.0,0.0,long,Turtle 20,2026-03-16 17:13:21,D:\GIT\okx-trading-bot\v08x\085\085_2\logs\trade_context\20260316_171321_BREV-USDT-SWAP_long_trade.json,20260316_171239_BREV-USDT-SWAP_long,1.0089049966666679,1
0.10405,локальный_защитный_выход_2.0n,40,7.900000000000059e-05,,0.1026926093294466,0.10405,0.1028506093294466,0.1028506093294466,CRO-USDT-SWAP,0.00135739,1.3218,8.59108,0.00017261,0.168083,1.092464,0.10405,0.0,0.0,-129.04713104951216,-1.321799766718148,0.0,9507.0,Локальный защитный выход 2.0N,0.0,0.0,short,Turtle 20,2026-03-16 17:13:20,D:\GIT\okx-trading-bot\v08x\085\085_2\logs\trade_context\20260316_171320_CRO-USDT-SWAP_short_trade.json,20260316_171239_CRO-USDT-SWAP_short,0.1026926093294466,1
