time,event,inst_id,side,qty,price,atr,stop_price,system_name,note
2026-03-25 00:47:37,ADD,CRV-USDT-SWAP,long,11724.0,0.2243,0.0006650000000000003,0.22367,Turtle 20,Добор до 2 юнитов
2026-03-25 00:47:51,ADD,MET-USDT-SWAP,long,1984.0,0.135,0.00024000000000000133,0.13471999999999998,Turtle 20,Добор до 2 юнитов
2026-03-25 00:51:09,ADD,XAG-USDT-SWAP,long,3781.0,71.32665344265186,0.2614999999999988,70.917,Turtle 55,Добор до 4 юнитов
2026-03-25 00:51:27,ADD,CRV-USDT-SWAP,long,11724.0,0.22465,0.0006600000000000009,0.22367,Turtle 20,Добор до 3 юнитов
2026-03-25 00:51:45,ADD,MET-USDT-SWAP,long,1984.0,0.1351,0.00023000000000000242,0.13471999999999998,Turtle 20,Добор до 3 юнитов
2026-03-25 01:01:25,ADD,CRV-USDT-SWAP,long,11724.0,0.2247224923234392,0.000675000000000002,0.2235,Turtle 20,Добор до 4 юнитов
2026-03-25 01:01:39,ADD,MET-USDT-SWAP,long,1984.0,0.1351333333333334,0.00024000000000000272,0.13493999999999998,Turtle 20,Добор до 4 юнитов
2026-03-25 01:13:59,OPEN,SUI-USDT-SWAP,long,2463.0,0.9516,0.0014305000000000233,0.948739,Turtle 55,Первичный вход
2026-03-25 01:24:26,OPEN,LIT-USDT-SWAP,long,236.0,0.998,0.0029000000000000024,0.9922,Turtle 55,Первичный вход
2026-03-25 01:25:05,CLOSE,LRC-USDT-SWAP,short,12000.0,0.02473,7.49999999999999e-05,0.02449,Turtle 55,Синхронизация: позиция отсутствует на бирже
2026-03-25 01:32:16,CLOSE,CRV-USDT-SWAP,long,46896.0,0.2243,0.0005850000000000008,0.2243,Turtle 20,Канальный выход 10 свечей
2026-03-25 01:32:20,CLOSE,MET-USDT-SWAP,long,7936.0,0.1349,0.0002050000000000038,0.1351,Turtle 20,Канальный выход 10 свечей
2026-03-25 01:32:58,CLOSE,SUI-USDT-SWAP,long,2463.0,0.948,0.0012950000000000184,0.9495099999999999,Turtle 55,SYNC confirmed close after protective exit: market_already_crossed_stop
2026-03-25 01:33:00,CLOSE,LIT-USDT-SWAP,long,236.0,0.992,0.0029500000000000025,0.9922,Turtle 55,SYNC confirmed close after stop fault: MISSING
2026-03-25 01:35:49,OPEN,LRC-USDT-SWAP,long,4000.0,0.02484,9.399999999999998e-05,0.024652,Turtle 20,Первичный вход
2026-03-25 01:38:53,OPEN,AXS-USDT-SWAP,short,23398.0,1.1155,0.0011850000000000027,1.11787,Turtle 20,Первичный вход
2026-03-25 01:38:57,OPEN,LTC-USDT-SWAP,short,46.1,55.93,0.06449999999999996,56.059,Turtle 20,Первичный вход
2026-03-25 01:39:01,OPEN,FIL-USDT-SWAP,short,27621.0,0.923,0.0023500000000000023,0.9277000000000001,Turtle 20,Первичный вход
2026-03-25 01:39:32,ADD,LTC-USDT-SWAP,short,46.1,55.92,0.06449999999999996,56.059,Turtle 20,Добор до 2 юнитов
2026-03-25 01:42:22,CLOSE,QTUM-USDT-SWAP,long,12476.0,0.927,0.0018000000000000017,0.925,Turtle 20,Канальный выход 10 свечей
2026-03-25 01:45:34,CLOSE,LRC-USDT-SWAP,long,4000.0,0.0247,0.00012649999999999988,0.024652,Turtle 20,Синхронизация: позиция отсутствует на бирже
2026-03-25 01:45:44,ADD,FIL-USDT-SWAP,short,27621.0,0.923,0.0023500000000000023,0.9267000000000001,Turtle 20,Добор до 2 юнитов
2026-03-25 01:48:26,OPEN,LQTY-USDT-SWAP,short,8935.3,0.2858,0.0004800000000000082,0.28676,Turtle 20,Первичный вход
2026-03-25 01:48:50,CLOSE,AXS-USDT-SWAP,short,23398.0,1.1184,0.0009299999999999975,1.11736,Turtle 20,Синхронизация: позиция отсутствует на бирже
2026-03-25 01:49:04,ADD,LQTY-USDT-SWAP,short,8935.3,0.2852485434176807,0.0004800000000000082,0.28676,Turtle 20,Добор до 2 юнитов
2026-03-25 02:00:46,OPEN,XTZ-USDT-SWAP,long,6320.0,0.3994,0.0004149999999999987,0.39857,Turtle 20,Первичный вход
2026-03-25 02:02:22,CLOSE,XTZ-USDT-SWAP,long,6320.0,0.3981,0.0004149999999999987,0.39857,Turtle 20,SYNC confirmed close after stop fault: MISSING
2026-03-25 02:05:07,CLOSE,LTC-USDT-SWAP,short,92.2,56.06,0.06449999999999996,56.041,Turtle 20,Синхронизация: позиция отсутствует на бирже
2026-03-25 02:11:12,OPEN,OP-USDT-SWAP,long,23239.0,0.1137,0.0002590000000000023,0.11318199999999999,Turtle 20,Первичный вход
2026-03-25 02:11:44,CLOSE,LQTY-USDT-SWAP,short,17870.6,0.2858,0.0004650000000000043,0.2861485434176807,Turtle 20,Синхронизация: позиция отсутствует на бирже
2026-03-25 02:20:37,ADD,OP-USDT-SWAP,long,23239.0,0.1137,0.0002390000000000024,0.113522,Turtle 20,Добор до 2 юнитов
2026-03-25 02:24:23,CLOSE,FIL-USDT-SWAP,short,55242.0,0.927,0.002400000000000002,0.9267000000000001,Turtle 20,Аварийное закрытие: market_already_crossed_stop
2026-03-25 02:27:30,OPEN,SOL-USDT-SWAP,long,29.29,90.93,0.1865000000000002,90.557,Turtle 55,Первичный вход
2026-03-25 02:27:56,ADD,OP-USDT-SWAP,long,23239.0,0.1139695016997292,0.00024400000000000187,0.113812,Turtle 20,Добор до 3 юнитов
2026-03-25 02:31:05,CLOSE,COMP-USDT-SWAP,long,5994.8,19.53,0.025,19.54,Turtle 55,Канальный выход 20 свечей
2026-03-25 02:42:39,ADD,SOL-USDT-SWAP,long,29.29,90.95864117446227,0.1940000000000012,90.66199999999999,Turtle 55,Добор до 2 юнитов
2026-03-25 02:50:54,OPEN,1INCH-USDT-SWAP,long,28694.0,0.0948,6.999999999999993e-05,0.09466,Turtle 55,Первичный вход
2026-03-25 02:57:39,CLOSE,1INCH-USDT-SWAP,long,28694.0,0.0948,8.500000000000105e-05,0.09466,Turtle 55,SYNC confirmed close after stop fault: MISSING
2026-03-25 03:02:58,OPEN,TSLA-USDT-SWAP,long,703.0,386.77,0.06350000000000193,386.643,Turtle 20,Первичный вход
2026-03-25 03:03:07,CLOSE,OP-USDT-SWAP,long,69717.0,0.11353,0.0001785000000000002,0.1136,Turtle 20,Канальный выход 10 свечей
2026-03-25 03:05:50,OPEN,MINA-USDT-SWAP,short,47961.0,0.05775,6.899999999999997e-05,0.057888,Turtle 20,Первичный вход
2026-03-25 03:06:32,CLOSE,TSLA-USDT-SWAP,long,703.0,386.15,0.8430000000000035,386.643,Turtle 20,SYNC confirmed close after stop fault: MISSING
2026-03-25 03:08:59,OPEN,LPT-USDT-SWAP,long,12358.0,2.215,0.0014999999999999903,2.2119999999999997,Turtle 20,Первичный вход
2026-03-25 03:11:49,OPEN,AXS-USDT-SWAP,long,24218.0,1.1224,0.0018200000000000104,1.11876,Turtle 20,Первичный вход
2026-03-25 03:14:37,OPEN,BNB-USDT-SWAP,long,419.0,640.0,0.6449999999999931,638.71,Turtle 55,Первичный вход
2026-03-25 03:17:27,OPEN,LINK-USDT-SWAP,long,289.26,9.244,0.01650000000000018,9.210999999999999,Turtle 55,Первичный вход
2026-03-25 03:17:43,ADD,SOL-USDT-SWAP,long,29.29,91.00234380334585,0.1750000000000007,90.82,Turtle 55,Добор до 3 юнитов
2026-03-25 03:18:26,ADD,AXS-USDT-SWAP,long,24218.0,1.1229947477083162,0.0017400000000000083,1.11876,Turtle 20,Добор до 2 юнитов
2026-03-25 03:18:30,ADD,LINK-USDT-SWAP,long,289.26,9.243997199751089,0.01650000000000018,9.210999999999999,Turtle 55,Добор до 2 юнитов
2026-03-25 03:18:37,CLOSE,LPT-USDT-SWAP,long,12358.0,2.208,0.0013499999999999845,2.2119999999999997,Turtle 20,SYNC confirmed close after stop fault: MISSING
2026-03-25 03:21:02,OPEN,AAVE-USDT-SWAP,long,231.5,112.46,0.21899999999999764,112.02199999999999,Turtle 55,Первичный вход
