early_exit_flag,early_exit_gap_pct,exit_efficiency,exit_reason,hybrid_stop_mode,inst_id,mfe_pct,realized_pnl_pct,realized_r,side,system_name,trade_id,trend_capture_ratio,trend_move_r,trend_strength_r,turtle_exit_period,units
False,0.0,0.0,аварийное_закрытие:_биржевой_стоп_не_подтверждён,ATR_INITIAL,MET-USDT-SWAP,0.0,0.0,0.0,long,Turtle 55,20260325_201410_MET-USDT-SWAP_long,0.0,0.0,0.0,20,1
False,0.616618,0.0,аварийное_закрытие:_market_already_crossed_stop,DONCHIAN_ACTIVE,BNB-USDT-SWAP,0.616618,-0.47762385811466596,-1.401966,long,Turtle 20,20260325_193249_BNB-USDT-SWAP_long,-0.774586,1.809955,1.809955,10,1
False,0.180099,0.0,sync_confirmed_close_after_stop_fault:_missing,DONCHIAN_ACTIVE,KSM-USDT-SWAP,0.180099,-0.18009905447996416,-0.661157,long,Turtle 20,20260325_201007_KSM-USDT-SWAP_long,-1.0,0.661157,0.661157,10,1
False,0.128226,-1.498225,аварийное_закрытие:_market_already_crossed_stop,ATR_INITIAL,CFX-USDT-SWAP,0.128226,-0.6919597748703078,-1.962328,long,Turtle 20,20260325_193309_CFX-USDT-SWAP_long,-5.396408,0.363636,0.363636,10,1
False,0.325309,0.0,аварийное_закрытие:_market_already_crossed_stop,DONCHIAN_ACTIVE,IMX-USDT-SWAP,0.325309,-0.7685112428360608,-1.936396,long,Turtle 20,20260325_193301_IMX-USDT-SWAP_long,-2.362404,0.819672,0.819672,10,2
False,0.558057,0.0,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,AAVE-USDT-SWAP,0.615251,0.05719351108377104,0.086844,long,Turtle 20,20260325_193317_AAVE-USDT-SWAP_long,0.09296,0.934211,0.934211,10,1
False,0.203252,0.0,sync_confirmed_close_after_stop_fault:_missing,DONCHIAN_ACTIVE,COMP-USDT-SWAP,0.203252,-0.3048780487804813,-1.2,long,Turtle 20,20260325_193252_COMP-USDT-SWAP_long,-1.5,0.8,0.8,10,1
False,0.320513,0.0,аварийное_закрытие:_биржевой_стоп_не_подтверждён,DONCHIAN_ACTIVE,FIL-USDT-SWAP,0.320513,-0.6332478246742609,-1.411238,long,Turtle 20,20260325_193256_FIL-USDT-SWAP_long,-1.975732,0.714286,0.714286,10,1
False,0.592885,0.0,sync_confirmed_close_after_stop_fault:_missing,DONCHIAN_ACTIVE,SUSHI-USDT-SWAP,0.642292,0.0494071146245142,0.185185,long,Turtle 20,20260325_193313_SUSHI-USDT-SWAP_long,0.076923,2.407407,2.407407,10,1
