entry_atr,entry_price,entry_time,initial_stop_price,inst_id,mae_pct,mfe_pct,planned_risk_pct,position_notional_usdt,risk_amount_usdt,side,trade_id
7.500000000000146e-05,0.1379,2026-03-25 20:19:02,0.13774999999999998,MET-USDT-SWAP,1.305294,0.0,1.0,2741.4519999999998,833.1486103533156,long,20260325_201410_MET-USDT-SWAP_long
1.1050000000000069,648.7,2026-03-25 20:18:20,646.49,BNB-USDT-SWAP,1.063666,0.616618,1.0,2919.15,834.8785284921961,long,20260325_193249_BNB-USDT-SWAP_long
0.006050000000000022,4.442,2026-03-25 20:11:51,4.4299,KSM-USDT-SWAP,0.968032,0.180099,1.0,2767.366,833.2352776956083,long,20260325_201007_KSM-USDT-SWAP_long
0.00011000000000000003,0.06239,2026-03-25 20:10:46,0.06217,CFX-USDT-SWAP,1.105946,0.128226,1.0,2768.99298,834.1945384923478,long,20260325_193309_CFX-USDT-SWAP_long
0.0003050000000000011,0.1537,2026-03-25 20:01:45,0.15309,IMX-USDT-SWAP,1.236174,0.325309,1.0,5650.301500000007,834.4510185583719,long,20260325_193301_IMX-USDT-SWAP_long
0.38000000000000184,115.4,2026-03-25 19:43:51,114.64,AAVE-USDT-SWAP,1.793761,0.615251,1.0,2703.822,834.1424539406656,long,20260325_193317_AAVE-USDT-SWAP_long
0.024999999999999644,19.68,2026-03-25 19:40:54,19.63,COMP-USDT-SWAP,0.914634,0.203252,1.0,2890.2048,834.8144558658697,long,20260325_193252_COMP-USDT-SWAP_long
0.002100000000000002,0.936,2026-03-25 19:40:21,0.9318000000000001,FIL-USDT-SWAP,1.175214,0.320513,1.0,2855.0808,834.6972391903071,long,20260325_193256_FIL-USDT-SWAP_long
0.0002700000000000008,0.2024,2026-03-25 19:37:07,0.20185999999999998,SUSHI-USDT-SWAP,0.790514,0.642292,1.0,2736.6504,834.3200036037024,long,20260325_193313_SUSHI-USDT-SWAP_long
