duration_sec,early_exit_flag,early_exit_gap_pct,entry_quality,entry_type,exit_efficiency,exit_reason,inst_id,last_stop_move_reason,mae_pct,mae_r,market_risk_score,mfe_pct,mfe_r,pyramid_effect_label,pyramid_effect_score,realized_pnl,realized_pnl_pct,side,stop_efficiency,stop_errors_for_symbol,stop_move_count,stop_rejects_for_symbol,trade_id,trend_capture_ratio,trend_strength_r,unit_add_count,units
291,False,0.0,unknown,Turtle 55,0.0,аварийное_закрытие:_биржевой_стоп_не_подтверждён,MET-USDT-SWAP,STOP_INIT_ABORT,1.305294,12.0,10.0,0.0,0.0,no_pyramid,0.0,0.0,0.0,long,0.2,5,0,0,20260325_201410_MET-USDT-SWAP_long,0.0,0.0,0,1
2731,False,0.616618,normal,Turtle 20,0.0,аварийное_закрытие:_market_already_crossed_stop,BNB-USDT-SWAP,market_already_crossed_stop,1.063666,3.122172,30.0,0.616618,1.809955,no_pyramid,-0.477624,-13.94900000000024,-0.47762385811466596,long,-0.064752,12,4,2,20260325_193249_BNB-USDT-SWAP_long,-0.774586,1.809955,0,1
103,False,0.180099,weak,Turtle 20,0.0,sync_confirmed_close_after_stop_fault:_missing,KSM-USDT-SWAP,closed_candle,0.968032,3.553719,1.5,0.180099,0.661157,no_pyramid,-0.180099,-4.984000000000005,-0.18009905447996416,long,-0.4,0,0,0,20260325_201007_KSM-USDT-SWAP_long,-1.0,0.661157,0,1
2256,False,0.128226,weak,Turtle 20,-1.498225,аварийное_закрытие:_market_already_crossed_stop,CFX-USDT-SWAP,market_already_crossed_stop,1.105946,3.136364,5.0,0.128226,0.363636,no_pyramid,-0.69196,-19.1639400000041,-0.6919597748703078,long,-3.037845,0,0,2,20260325_193309_CFX-USDT-SWAP_long,-5.396408,0.363636,0,1
1724,False,0.325309,weak,Turtle 20,0.0,аварийное_закрытие:_market_already_crossed_stop,IMX-USDT-SWAP,market_already_crossed_stop,1.236174,3.114754,16.25,0.325309,0.819672,hurt,-0.384256,-43.47740000001321,-0.7685112428360608,long,-1.017442,3,1,4,20260325_193301_IMX-USDT-SWAP_long,-2.362404,0.819672,1,2
633,False,0.558057,weak,Turtle 20,0.0,синхронизация:_позиция_отсутствует_на_бирже,AAVE-USDT-SWAP,manage_cycle_reconcile,1.793761,2.723684,10.0,0.615251,0.934211,no_pyramid,0.057194,1.547000000000136,0.05719351108377104,long,0.255776,5,0,0,20260325_193317_AAVE-USDT-SWAP_long,0.09296,0.934211,0,1
481,False,0.203252,weak,Turtle 20,0.0,sync_confirmed_close_after_stop_fault:_missing,COMP-USDT-SWAP,closed_candle,0.914634,3.6,9.0,0.203252,0.8,no_pyramid,-0.304878,-8.811599999999812,-0.3048780487804813,long,-0.7,3,0,0,20260325_193252_COMP-USDT-SWAP_long,-1.5,0.8,0,1
444,False,0.320513,weak,Turtle 20,0.0,аварийное_закрытие:_биржевой_стоп_не_подтверждён,FIL-USDT-SWAP,STOP_INIT_ABORT,1.175214,2.619048,10.5,0.320513,0.714286,no_pyramid,-0.633248,-18.11720000000022,-0.6332478246742609,long,-0.985439,4,0,1,20260325_193256_FIL-USDT-SWAP_long,-1.975732,0.714286,0,1
234,False,0.592885,normal,Turtle 20,0.0,sync_confirmed_close_after_stop_fault:_missing,SUSHI-USDT-SWAP,closed_candle,0.790514,2.962963,1.5,0.642292,2.407407,no_pyramid,0.049407,1.3521000000002263,0.0494071146245142,long,0.246154,0,0,0,20260325_193313_SUSHI-USDT-SWAP_long,0.076923,2.407407,0,1
